SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,200 W Grand Ave #1503,CHICAGO,IL,60654,427000,2,2.0,Near North Side,1250,,2004,3,342,803,Active,,,http://www.redfin.com/IL/Chicago/200-W-Grand-Ave-60654/unit-1503/home/26813871,MRED,10128474,N,Y,41.8918897,-87.6344692
MLS Listing,,Single Family Residential,4743 N Springfield Ave,CHICAGO,IL,60625,434900,4,2.0,Albany Park,2069,3114,1906,4,210,,Active,,,http://www.redfin.com/IL/Chicago/4743-N-Springfield-Ave-60625/home/13486205,MRED,10127566,N,Y,41.9677563,-87.725275
MLS Listing,,Condo/Co-op,1803 W Thomas St #6,CHICAGO,IL,60622,449000,3,2.0,West Town,,,2006,4,,271,Active,,,http://www.redfin.com/IL/Chicago/1803-W-Thomas-St-60622/unit-6/home/12599831,MRED,10127079,N,Y,41.9012581,-87.6726446
MLS Listing,,Condo/Co-op,3252 N Kenmore Ave #204,CHICAGO,IL,60657,429999,2,1.5,Lake View,1400,,,10,307,297,Active,,,http://www.redfin.com/IL/Chicago/3252-N-Kenmore-Ave-60657/unit-204/home/144991248,MRED,10122510,N,Y,41.9414571,-87.6555098
MLS Listing,,Townhouse,2849 N Wolcott Ave Unit E,CHICAGO,IL,60657,439000,2,2.0,North Center,,,1996,24,,485,Active,,,http://www.redfin.com/IL/Chicago/2849-N-Wolcott-Ave-60657/unit-E/home/13359184,MRED,10105655,N,Y,41.9337483,-87.6755954
MLS Listing,,Condo/Co-op,2650 N Lakeview Ave #709,CHICAGO,IL,60614,449900,2,2.0,Lincoln Park,1262,,1973,25,356,890,Active,,,http://www.redfin.com/IL/Chicago/2650-N-Lakeview-Ave-60614/unit-709/home/13366766,MRED,10109399,N,Y,41.9308095,-87.6400075
MLS Listing,,Condo/Co-op,3418 N Sheffield Ave #3,CHICAGO,IL,60657,449999,2,2.0,Lake View,1450,,2008,25,310,262,Active,,,http://www.redfin.com/IL/Chicago/3418-N-Sheffield-Ave-60657/unit-3/home/18936036,MRED,10109183,N,Y,41.9440898,-87.6545954
MLS Listing,,Condo/Co-op,2437 W Irving Park Rd Unit 3E,CHICAGO,IL,60618,425000,2,2.0,North Center,,,2014,38,,232,Active,,,http://www.redfin.com/IL/Chicago/2437-W-Irving-Park-Rd-60618/unit-3E/home/63494650,MRED,10097272,N,Y,41.953716,-87.689965
MLS Listing,,Condo/Co-op,1741 N Orleans St Unit 4N,CHICAGO,IL,60614,430000,2,2.0,Lincoln Park,,,2007,54,,236,Active,,,http://www.redfin.com/IL/Chicago/1741-N-Orleans-St-60614/unit-4N/home/39563020,MRED,10080779,N,Y,41.9140818,-87.6372425
MLS Listing,,Condo/Co-op,437 W Division St #411,CHICAGO,IL,60610,450000,2,2.0,Near North Side,,,2008,54,,500,Active,,,http://www.redfin.com/IL/Chicago/437-W-Division-St-60610/unit-411/home/13086188,MRED,10080264,N,Y,41.9035939,-87.6396912
