SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,720 W Gordon Ter Unit 17G,CHICAGO,IL,60613,125000,0,1.0,Uptown,550,,1966,1,227,363,Active,,,http://www.redfin.com/IL/Chicago/720-W-Gordon-Ter-60613/unit-17G/home/13396948,MRED,10130733,N,Y,41.9580792,-87.6486484
MLS Listing,,Condo/Co-op,7355 N Ridge Blvd Unit GA,CHICAGO,IL,60645,139500,2,1.0,Rogers Park,1000,18000,1859,1,140,290,Active,,,http://www.redfin.com/IL/Chicago/7355-N-Ridge-Blvd-60645/unit-GA/home/148025630,MRED,10130272,N,Y,42.015571,-87.683749
MLS Listing,,Multi-Family (2-4 Unit),6510 S SAINT LAWRENCE Ave,CHICAGO,IL,60637,125000,6,2.0,Woodlawn,,2613,1895,1,,,Active,,,http://www.redfin.com/IL/Chicago/6510-S-St-Lawrence-Ave-60637/home/13928695,MRED,10130105,N,Y,41.776213,-87.611079
MLS Listing,,Condo/Co-op,5025 S Michigan Ave Unit 1S,CHICAGO,IL,60615,135000,3,2.0,Grand Boulevard,1450,,,1,93,175,Active,,,http://www.redfin.com/IL/Chicago/5025-S-Michigan-Ave-60615/unit-1S/home/12592038,MRED,10130038,N,Y,41.803086,-87.622186
MLS Listing,,Single Family Residential,7119 S Indiana Ave,CHICAGO,IL,60619,149999,4,3.0,Greater Grand Crossing,1416,5514,1952,1,106,,Active,,,http://www.redfin.com/IL/Chicago/7119-S-Indiana-Ave-60619/home/13919717,MRED,10129895,N,Y,41.7651276,-87.6197756
MLS Listing,,Multi-Family (2-4 Unit),533 W 115th St,CHICAGO,IL,60628,135000,4,2.5,West Pullman,,6098,1913,2,,,Active,,,http://www.redfin.com/IL/Chicago/533-W-115th-St-60628/unit-1/home/13062084,MRED,10129666,N,Y,41.6848911,-87.6363093
MLS Listing,,Condo/Co-op,6166 N Sheridan Rd Unit 10B,CHICAGO,IL,60660,125000,1,1.5,Edgewater,900,,1968,2,139,554,Active,,,http://www.redfin.com/IL/Chicago/6166-N-Sheridan-Rd-60660/unit-10B/home/13413264,MRED,10129483,N,Y,41.994279,-87.6560707
MLS Listing,,Condo/Co-op,1729 E 67th St Unit 1E,CHICAGO,IL,60649,125000,2,3.0,South Shore,800,1000,,2,156,396,Active,,,http://www.redfin.com/IL/Chicago/1729-E-67th-St-60649/unit-1E/home/12660704,MRED,10129369,N,Y,41.7731,-87.582884
MLS Listing,,Single Family Residential,8927 S PARNELL Ave,CHICAGO,IL,60620,150000,5,2.0,Auburn Gresham,1040,3149,1961,3,144,,Active,,,http://www.redfin.com/IL/Chicago/8927-S-Parnell-Ave-60620/home/13108853,MRED,10129223,N,Y,41.7317128,-87.6371268
MLS Listing,,Condo/Co-op,5653 N Spaulding Ave Unit 3E,CHICAGO,IL,60659,129900,2,1.0,North Park,700,,1930,3,186,265,Active,,,http://www.redfin.com/IL/Chicago/5653-N-Spaulding-Ave-60659/unit-3E/home/12622267,MRED,10129185,N,Y,41.984566,-87.7110834
