SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,7610 N Eastlake Ter Unit 1S,CHICAGO,IL,60626,305000,3,2.0,Rogers Park,1600,,1920,17,191,315,Active,,,http://www.redfin.com/IL/Chicago/7610-N-Eastlake-Ter-60626/unit-1S/home/12746023,MRED,10116822,N,Y,42.019678,-87.665055
MLS Listing,,Single Family Residential,3419 N Nottingham Ave,CHICAGO,IL,60634,323000,4,2.0,Dunning,1484,3811,1948,18,218,,Active,,,http://www.redfin.com/IL/Chicago/3419-N-Nottingham-Ave-60634/home/13469417,MRED,10115384,N,Y,41.9422918,-87.8041694
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #2501,CHICAGO,IL,60613,320000,2,2.0,Lake View,,,1973,20,,822,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-2501/home/12683739,MRED,10113693,N,Y,41.9542936,-87.6471664
MLS Listing,,Condo/Co-op,1101 S State St #707,CHICAGO,IL,60605,309900,2,2.0,Loop,,,2004,28,,838,Active,,,http://www.redfin.com/IL/Chicago/1101-S-State-St-60605/unit-707/home/26816316,MRED,10105695,N,Y,41.8681458,-87.6270166
MLS Listing,,Condo/Co-op,1615 S Miller St Unit 2A,CHICAGO,IL,60608,319999,2,2.0,Lower West Side,1200,,2008,47,267,192,Active,,,http://www.redfin.com/IL/Chicago/1615-S-Miller-St-60608/unit-2A/home/13027189,MRED,10080712,N,Y,41.8593582,-87.6519897
MLS Listing,,Condo/Co-op,345 N La Salle St #3103,CHICAGO,IL,60654,315000,1,1.0,Near North Side,,,2002,48,,426,Active,,,http://www.redfin.com/IL/Chicago/345-N-LaSalle-St-60654/unit-3103/home/12696382,MRED,10086653,N,Y,41.8887975,-87.6318375
MLS Listing,,Condo/Co-op,3049 W Sunnyside Ave #1,CHICAGO,IL,60625,309900,3,2.0,Albany Park,1600,,,49,194,308,Active,,,http://www.redfin.com/IL/Chicago/3049-W-Sunnyside-Ave-60625/unit-1/home/12796778,MRED,10085664,N,Y,41.9628642,-87.7054893
MLS Listing,,Townhouse,2125 N Humboldt Blvd Unit C,CHICAGO,IL,60647,325000,3,1.5,Logan Square,,1248,1964,53,,,Active,,,http://www.redfin.com/IL/Chicago/2125-N-Humboldt-Blvd-60647/unit-C/home/13416787,MRED,10081594,N,Y,41.9204094,-87.7013614
MLS Listing,,Condo/Co-op,5 E 14th Pl #502,CHICAGO,IL,60605,309900,1,1.0,Near South Side,,,2000,60,,390,Active,,,http://www.redfin.com/IL/Chicago/5-E-14th-Pl-60605/unit-502/home/12734837,MRED,10073859,N,Y,41.862056,-87.627066
MLS Listing,,Condo/Co-op,4004 N Saint Louis Ave Unit 2S,CHICAGO,IL,60618,325000,2,2.0,Irving Park,1350,,2007,61,241,180,Active,,,http://www.redfin.com/IL/Chicago/4004-St-Louis-Ave-60618/unit-2S/home/26805236,MRED,10066189,N,Y,41.9540589,-87.7155438
