SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,718 E 51st St,CHICAGO,IL,60615,329000,3,3.0,Grand Boulevard,,,2001,4,,239,Active,November-10-2018 11:00 AM,November-10-2018 01:00 PM,http://www.redfin.com/IL/Chicago/718-E-51st-St-60615/home/12761751,MRED,10127916,N,Y,41.8023784,-87.6080435
MLS Listing,,Condo/Co-op,730 W Aldine Ave #1,CHICAGO,IL,60657,340000,2,2.0,Lake View,,,1901,19,,219,Active,,,http://www.redfin.com/IL/Chicago/730-W-Aldine-Ave-60657/unit-1/home/39947898,MRED,10114642,N,Y,41.9420855,-87.6480881
MLS Listing,,Condo/Co-op,6 S Laflin St #611,CHICAGO,IL,60607,339000,2,1.0,Near West Side,,,2002,25,,405,Active,,,http://www.redfin.com/IL/Chicago/6-S-Laflin-St-60607/unit-611/home/145063958,MRED,10109053,N,Y,41.8812468,-87.6646557
MLS Listing,,Condo/Co-op,811 W 15th Pl #701,CHICAGO,IL,60608,334900,2,2.0,Near West Side,1200,,2005,32,279,535,Active,,,http://www.redfin.com/IL/Chicago/811-W-15th-Pl-60608/unit-701/home/12640370,MRED,10102526,N,Y,41.8608058,-87.6477741
MLS Listing,,Condo/Co-op,1483 N Larrabee St Unit A,CHICAGO,IL,60610,339000,2,1.5,Near North Side,,,1998,34,,254,Active,,,http://www.redfin.com/IL/Chicago/1483-N-Larrabee-St-60610/unit-A/home/14116297,MRED,10099967,N,Y,41.908293,-87.643017
MLS Listing,,Multi-Family (2-4 Unit),6060 W Giddings St,CHICAGO,IL,60630,344900,5,3.0,Portage Park,,3920,1908,46,,,Active,,,http://www.redfin.com/IL/Chicago/6060-W-Giddings-St-60630/home/13477684,MRED,10088779,N,Y,41.9668702,-87.7795423
MLS Listing,,Townhouse,2125 N Humboldt Blvd Unit C,CHICAGO,IL,60647,325000,3,1.5,Logan Square,,1248,1964,53,,,Active,,,http://www.redfin.com/IL/Chicago/2125-N-Humboldt-Blvd-60647/unit-C/home/13416787,MRED,10081594,N,Y,41.9204094,-87.7013614
MLS Listing,,Single Family Residential,1747 N Moody Ave,CHICAGO,IL,60639,349900,4,3.5,Austin,2400,3720,1922,61,146,,Active,,,http://www.redfin.com/IL/Chicago/1747-N-Moody-Ave-60639/home/13428397,MRED,10070734,N,Y,41.912401,-87.7786584
MLS Listing,,Condo/Co-op,4004 N Saint Louis Ave Unit 2S,CHICAGO,IL,60618,325000,2,2.0,Irving Park,1350,,2007,61,241,180,Active,,,http://www.redfin.com/IL/Chicago/4004-St-Louis-Ave-60618/unit-2S/home/26805236,MRED,10066189,N,Y,41.9540589,-87.7155438
MLS Listing,,Single Family Residential,1710 W 107th St,CHICAGO,IL,60643,349900,5,3.0,Beverly,2579,4416,1923,66,136,,Active,,,http://www.redfin.com/IL/Chicago/1710-W-107th-St-60643/home/13071992,MRED,10068197,N,Y,41.6995563,-87.6649329
MLS Listing,,Townhouse,2829 W Lawrence Ave #4,CHICAGO,IL,60625,349900,2,3.0,Lincoln Square,1800,,1998,74,194,175,Active,,,http://www.redfin.com/IL/Chicago/2829-W-Lawrence-Ave-60625/unit-4/home/12745159,MRED,10060936,N,Y,41.9682629,-87.6997205
MLS Listing,,Condo/Co-op,2455 W Foster Ave #1,CHICAGO,IL,60625,329900,2,2.0,Lincoln Square,,,2007,81,,177,Active,,,http://www.redfin.com/IL/Chicago/2455-W-Foster-Ave-60625/unit-1/home/13034353,MRED,10053111,N,Y,41.9756469,-87.6913669
