SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1487 N Clybourn Ave Unit F,CHICAGO,IL,60610,549900,3,2.5,Near North Side,,1166,1997,3,,385,Active,,,http://www.redfin.com/IL/Chicago/1487-N-Clybourn-Ave-60610/unit-F/home/12738843,MRED,10128321,N,Y,41.9086584,-87.6452735
MLS Listing,,Condo/Co-op,1324 N Greenview Ave #1,CHICAGO,IL,60642,515000,3,2.5,West Town,2000,,2001,4,258,243,Active,,,http://www.redfin.com/IL/Chicago/1324-N-Greenview-Ave-60642/unit-1/home/12697578,MRED,10127130,N,Y,41.9059027,-87.6654043
MLS Listing,,Condo/Co-op,100 E 14th St #2204,CHICAGO,IL,60605,542000,2,2.0,Near South Side,1348,,2008,11,402,599,Active,,,http://www.redfin.com/IL/Chicago/100-E-14th-St-60605/unit-2204/home/39558193,MRED,10122110,N,Y,41.8645524,-87.6236878
MLS Listing,,Condo/Co-op,827 N Rockwell St #1,CHICAGO,IL,60622,549900,3,3.0,West Town,,,2015,11,,216,Active,,,http://www.redfin.com/IL/Chicago/827-N-Rockwell-St-60622/unit-1/home/13287100,MRED,10121932,N,Y,41.8965728,-87.6915572
MLS Listing,,Single Family Residential,6921 N Oriole Ave,CHICAGO,IL,60631,550000,4,2.5,Edison Park,2600,7348,1920,18,212,,Active,,,http://www.redfin.com/IL/Chicago/6921-N-Oriole-Ave-60631/home/13637072,MRED,10116000,N,Y,42.0066915,-87.8161899
MLS Listing,,Single Family Residential,1406 W Chase Ave,CHICAGO,IL,60626,519900,5,3.0,Rogers Park,,5998,1901,26,,,Active,,,http://www.redfin.com/IL/Chicago/1406-W-Chase-Ave-60626/home/13575394,MRED,10105797,N,Y,42.0141382,-87.6663969
MLS Listing,,Condo/Co-op,333 N Jefferson St #405,CHICAGO,IL,60661,549900,2,2.0,Near West Side,1386,,1999,32,397,514,Active,,,http://www.redfin.com/IL/Chicago/333-N-Jefferson-St-60661/unit-405/home/22984222,MRED,10102460,N,Y,41.8878211,-87.6423935
MLS Listing,,Condo/Co-op,2428 N Southport Ave #2,CHICAGO,IL,60614,539000,2,2.0,Lincoln Park,1650,,2000,35,327,311,Active,,,http://www.redfin.com/IL/Chicago/2428-N-Southport-Ave-60614/unit-2/home/13360568,MRED,10087027,N,Y,41.9260755,-87.663685
MLS Listing,,Condo/Co-op,2418 N Southport Ave #2,CHICAGO,IL,60614,535000,2,2.0,Lincoln Park,,,2006,42,,109,Active,,,http://www.redfin.com/IL/Chicago/2418-N-Southport-Ave-60614/unit-2/home/12593296,MRED,10088028,N,Y,41.9257934,-87.6636823
MLS Listing,,Townhouse,5230 S Cornell Ave Unit J,CHICAGO,IL,60615,524900,4,3.5,Hyde Park,,,1988,52,,258,Active,,,http://www.redfin.com/IL/Chicago/5230-S-Cornell-Ave-60615/unit-J/home/13947718,MRED,10083737,N,Y,41.8002926,-87.5860376
MLS Listing,,Condo/Co-op,2353 W Belden Ave Unit 4S,CHICAGO,IL,60647,535000,3,2.0,Logan Square,,,2008,109,,268,Active,,,http://www.redfin.com/IL/Chicago/2353-W-Belden-Ave-60647/unit-4S/home/18605064,MRED,10023635,N,Y,41.9232049,-87.6873027
MLS Listing,,Single Family Residential,3412 N Tripp Ave,CHICAGO,IL,60641,525000,4,2.5,Irving Park,3000,3811,1914,109,175,,Active,,,http://www.redfin.com/IL/Chicago/3412-N-Tripp-Ave-60641/home/13457155,MRED,10020838,N,Y,41.9430973,-87.7337871
MLS Listing,,Condo/Co-op,3024 N Lincoln Ave Unit A,CHICAGO,IL,60657,534900,2,2.0,Lake View,,12500,1996,138,,303,Active,,,http://www.redfin.com/IL/Chicago/3024-N-Lincoln-Ave-60657/unit-A/home/13366617,MRED,09991759,N,Y,41.9364561,-87.664654
MLS Listing,,Single Family Residential,2263 Westview Dr,DES PLAINES,IL,60018,539000,5,4.0,Des Plaines,3340,9350,2004,138,161,,Active,,,http://www.redfin.com/IL/Des-Plaines/2263-Westview-Dr-60018/home/12688195,MRED,09991255,N,Y,42.011706,-87.9028499
MLS Listing,,Condo/Co-op,2626 N Lakeview Ave #1903,CHICAGO,IL,60614,549900,3,2.5,Lincoln Park,1490,,1968,1,369,1431,Active,,,http://www.redfin.com/IL/Chicago/2626-N-Lakeview-Ave-60614/unit-1903/home/12570946,MRED,10130557,N,Y,41.9303286,-87.6398531
MLS Listing,,Single Family Residential,6215 N Le Mai Ave,CHICAGO,IL,60646,529900,5,3.0,Forest Glen,1458,4373,1976,1,363,,Active,,,http://www.redfin.com/IL/Chicago/6215-N-Le-Mai-Ave-60646/home/13513351,MRED,10130549,N,Y,41.9942145,-87.7587467
MLS Listing,,Condo/Co-op,3016 W BELMONT Ave Unit 3W,CHICAGO,IL,60618,539500,3,2.0,Avondale,1900,,2018,1,284,225,Active,,,http://www.redfin.com/IL/Chicago/3016-W-Belmont-Ave-60618/unit-3W/home/145870035,MRED,10130062,N,Y,41.939618,-87.703427
