SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,230 W Division St #1508,CHICAGO,IL,60610,725000,3,2.0,Near North Side,,,2004,10,,1139,Active,,,http://www.redfin.com/IL/Chicago/230-W-Division-St-60610/unit-1508/home/12641011,MRED,10122639,N,Y,41.9041158,-87.63572
MLS Listing,,Condo/Co-op,1750 N Clybourn Ave #301,CHICAGO,IL,60614,724900,3,2.0,Lincoln Park,2000,,2006,40,362,352,Active,,,http://www.redfin.com/IL/Chicago/1750-N-Clybourn-Ave-60614/unit-301/home/18921607,MRED,10094774,N,Y,41.9127441,-87.6524921
MLS Listing,,Townhouse,1817 N Dayton St,CHICAGO,IL,60614,729000,3,3.5,Lincoln Park,,,1985,53,,207,Active,,,http://www.redfin.com/IL/Chicago/1817-N-Dayton-St-60614/home/13351225,MRED,10081462,N,Y,41.9143949,-87.649405
MLS Listing,,Vacant Land,3625 N Bosworth Ave,CHICAGO,IL,60613,749900,,,Lake View,,3049,,1,,,Active,,,http://www.redfin.com/IL/Chicago/3625-N-Bosworth-Ave-60613/unit-1/home/13385784,MRED,10130787,N,Y,41.9478173,-87.6673018
MLS Listing,,Condo/Co-op,910 W Roscoe St #1,CHICAGO,IL,60657,724900,3,3.5,Lake View,2500,,2005,1,290,245,Active,,,http://www.redfin.com/IL/Chicago/910-W-Roscoe-St-60657/unit-1/home/12625769,MRED,10130773,N,Y,41.9438294,-87.6523621
MLS Listing,,Townhouse,576 W Elm St Unit 21-I,CHICAGO,IL,60610,737500,3,2.5,Near North Side,2251,,2019,1,328,268,Active,November-10-2018 01:00 PM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/576-W-Elm-St-60610/unit-21-I/home/148026197,MRED,10130544,N,Y,41.902813,-87.643028
MLS Listing,,Single Family Residential,2933 W Gregory St,CHICAGO,IL,60625,739000,4,4.0,Lincoln Square,2900,5671,1948,1,255,,Active,,,http://www.redfin.com/IL/Chicago/2933-W-Gregory-St-60625/home/13492980,MRED,10130179,N,Y,41.9819901,-87.7029051
MLS Listing,,Condo/Co-op,639 W Briar Pl Unit 4W,CHICAGO,IL,60657,725000,3,2.0,Lake View,,7750,2008,1,,278,Active,November-10-2018 11:00 AM,November-10-2018 01:00 PM,http://www.redfin.com/IL/Chicago/639-W-Briar-Pl-60657/unit-4W/home/39562874,MRED,10130100,N,Y,41.9388755,-87.6458963
MLS Listing,,Multi-Family (2-4 Unit),2418 W Lyndale St,CHICAGO,IL,60647,749000,9,3.0,Logan Square,,3484,1912,1,,,Active,,,http://www.redfin.com/IL/Chicago/2418-W-Lyndale-St-60647/home/13416242,MRED,10129837,N,Y,41.9226904,-87.6884405
MLS Listing,,Single Family Residential,2110 N Bingham St,CHICAGO,IL,60647,749000,3,2.5,Logan Square,1800,2522,2015,3,416,,Active,,,http://www.redfin.com/IL/Chicago/2110-N-Bingham-St-60647/home/21876929,MRED,10128706,N,Y,41.9188601,-87.6928279
MLS Listing,,Multi-Family (2-4 Unit),1727 W Crystal St,CHICAGO,IL,60622,710000,4,3.0,West Town,,2400,,3,,,Active,,,http://www.redfin.com/IL/Chicago/1727-W-Crystal-St-60622/unit-2/home/14107342,MRED,10128609,N,Y,41.9038784,-87.6710774
MLS Listing,,Condo/Co-op,900 N Kingsbury St #951,CHICAGO,IL,60610,725000,3,3.0,Near North Side,,,,3,,1188,Active,,,http://www.redfin.com/IL/Chicago/900-N-Kingsbury-St-60610/unit-951/home/12682048,MRED,10128531,N,Y,41.8987748,-87.6447692
