SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1147 W Ohio St #201,CHICAGO,IL,60642,625000,2,2.0,West Town,2325,,1894,41,269,465,Active,,,http://www.redfin.com/IL/Chicago/1147-W-Ohio-St-60642/unit-201/home/14102223,MRED,10093596,N,Y,41.8918643,-87.656613
MLS Listing,,Condo/Co-op,2114 W Belmont Ave #3,CHICAGO,IL,60618,649900,3,2.0,North Center,,,2018,41,,220,Active,,,http://www.redfin.com/IL/Chicago/2114-W-Belmont-Ave-60618/unit-3/home/147262210,MRED,10093365,N,Y,41.939798,-87.681511
MLS Listing,,Condo/Co-op,330 S Michigan Ave #1906,CHICAGO,IL,60604,600000,2,2.5,Loop,1609,,1900,41,373,1386,Active,,,http://www.redfin.com/IL/Chicago/330-S-Michigan-Ave-60604/unit-1906/home/12735311,MRED,10093314,N,Y,41.877479,-87.6245598
MLS Listing,,Condo/Co-op,990 N Lake Shore Dr Unit 26B,CHICAGO,IL,60611,619000,2,2.0,Near North Side,1430,,1973,42,433,1261,Active,,,http://www.redfin.com/IL/Chicago/990-N-Lake-Shore-Dr-60611/unit-26B/home/14120441,MRED,10092828,N,Y,41.9003032,-87.620142
MLS Listing,,Condo/Co-op,4956 N Western Ave Unit 3N,CHICAGO,IL,60625,620000,3,2.0,Lincoln Square,1800,,2018,42,344,250,Active,,,http://www.redfin.com/IL/Chicago/4956-N-Western-Ave-60625/unit-3N/home/144882196,MRED,10092800,N,Y,41.9721008,-87.689295
MLS Listing,,Townhouse,59 W 15th St Unit C,CHICAGO,IL,60605,629000,3,3.0,Near South Side,2340,,2000,42,269,258,Active,,,http://www.redfin.com/IL/Chicago/59-W-15th-St-60605/unit-C/home/147242269,MRED,10092172,N,Y,41.8617928,-87.6294386
MLS Listing,,Condo/Co-op,1300 W Altgeld St #137,CHICAGO,IL,60614,619000,2,2.5,Lincoln Park,1700,,1991,42,364,508,Active,,,http://www.redfin.com/IL/Chicago/1300-W-Altgeld-St-60614/unit-137/home/13361853,MRED,10092122,N,Y,41.9278616,-87.6609908
MLS Listing,,Condo/Co-op,415 E North Water St #1206,CHICAGO,IL,60611,624900,1,1.5,Near North Side,1356,,2005,43,461,632,Active,,,http://www.redfin.com/IL/Chicago/415-E-North-Water-St-60611/unit-1206/home/147225210,MRED,10091836,N,Y,41.8893722,-87.6168447
MLS Listing,,Single Family Residential,1720 W Granville Ave,CHICAGO,IL,60660,649900,5,2.5,Edgewater,2606,4647,1899,45,249,,Active,,,http://www.redfin.com/IL/Chicago/1720-W-Granville-Ave-60660/home/13407373,MRED,10090767,N,Y,41.9945976,-87.672734
MLS Listing,,Townhouse,908 N Larrabee St,CHICAGO,IL,60610,649900,3,2.5,Near North Side,,,2005,45,,421,Active,,,http://www.redfin.com/IL/Chicago/908-N-Larrabee-St-60610/home/146793182,MRED,10090588,N,Y,41.8989607,-87.6432507
