SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2714 N Lehmann Ct Unit 1N,CHICAGO,IL,60614,849900,3,3.0,Lincoln Park,2600,,2006,25,327,285,Active,,,http://www.redfin.com/IL/Chicago/2714-N-Lehmann-Ct-60614/unit-1N/home/16884159,MRED,10109193,N,Y,41.932094,-87.6438149
MLS Listing,,Townhouse,2611 N Greenview Ave Unit A,CHICAGO,IL,60614,775000,3,3.0,Lincoln Park,2400,,1988,28,323,215,Active,,,http://www.redfin.com/IL/Chicago/2611-N-Greenview-Ave-60614/unit-A/home/22866669,MRED,10106181,N,Y,41.9295977,-87.6653085
MLS Listing,,Single Family Residential,1911 W Wabansia Ave,CHICAGO,IL,60622,824900,2,2.5,West Town,,1934,1905,39,,,Active,,,http://www.redfin.com/IL/Chicago/1911-W-Wabansia-Ave-60622/home/13354927,MRED,10096340,N,Y,41.912133,-87.675571
MLS Listing,,Single Family Residential,2655 W Winona St,CHICAGO,IL,60625,800000,5,3.5,Lincoln Square,3350,3149,1891,39,239,,Active,,,http://www.redfin.com/IL/Chicago/2655-W-Winona-St-60625/home/13490791,MRED,10096006,N,Y,41.974599,-87.6961487
MLS Listing,,Single Family Residential,10350 S Longwood Dr,CHICAGO,IL,60643,839900,4,4.5,Beverly,4299,14014,1905,41,195,,Active,,,http://www.redfin.com/IL/Chicago/10350-S-Longwood-Dr-60643/home/22865047,MRED,10093261,N,Y,41.7051,-87.671492
MLS Listing,,Multi-Family (2-4 Unit),3443 N Marshfield Ave,CHICAGO,IL,60657,779000,6,3.0,Lake View,,3049,1901,66,,,Active,,,http://www.redfin.com/IL/Chicago/3443-N-Marshfield-Ave-60657/home/13385620,MRED,10068823,N,Y,41.9445777,-87.6697004
MLS Listing,,Condo/Co-op,445 W Briar Pl #3,CHICAGO,IL,60657,759000,3,2.0,Lake View,2600,,1916,83,292,400,Active,,,http://www.redfin.com/IL/Chicago/445-W-Briar-Pl-60657/unit-3/home/13373294,MRED,10015375,N,Y,41.938471,-87.6412709
MLS Listing,,Multi-Family (2-4 Unit),3420 N Greenview Ave,CHICAGO,IL,60657,829000,6,4.0,Lake View,,3049,1894,98,,,Active,,,http://www.redfin.com/IL/Chicago/3420-N-Greenview-Ave-60657/unit-1/home/13382449,MRED,10034966,N,Y,41.9440423,-87.6666859
MLS Listing,,Multi-Family (2-4 Unit),2559 W Argyle St,CHICAGO,IL,60625,824000,5,4.0,Lincoln Square,,4791,1913,101,,,Active,,,http://www.redfin.com/IL/Chicago/2559-W-Argyle-St-60625/home/13490941,MRED,10032460,N,Y,41.9716323,-87.692953
MLS Listing,,Condo/Co-op,1110 N Lake Shore Dr Unit 4N,CHICAGO,IL,60611,790000,3,2.5,Near North Side,2122,,1970,250,372,1884,Active,,,http://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-4N/home/144696595,MRED,09869164,N,Y,41.902836,-87.625043
MLS Listing,,Condo/Co-op,3501 N SHEFFIELD Ave Unit 1S,CHICAGO,IL,60657,775000,4,3.0,Lake View,2500,,2004,1,310,315,Active,,,http://www.redfin.com/IL/Chicago/3501-N-Sheffield-Ave-60657/unit-1S/home/145010042,MRED,10130739,N,Y,41.9455463,-87.6539898
MLS Listing,,Single Family Residential,45 WASHINGTON Blvd,OAK PARK,IL,60302,850000,4,3.5,Oak Park,3700,5623,,1,230,,Active,,,http://www.redfin.com/IL/Oak-Park/45-Washington-Blvd-60302/home/13267728,MRED,10130612,N,Y,41.881754,-87.77689
MLS Listing,,Townhouse,576 W Elm St Unit 23-C,CHICAGO,IL,60610,752500,3,3.5,Near North Side,2379,,,1,316,268,Active,November-10-2018 01:00 PM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/576-W-Elm-St-60610/unit-23-C/home/148026239,MRED,10130567,N,Y,41.902813,-87.643028
MLS Listing,,Townhouse,1350 W MELROSE St,CHICAGO,IL,60657,774500,3,2.5,Lake View,2200,,1990,1,352,190,Active,,,http://www.redfin.com/IL/Chicago/1350-W-Melrose-St-60657/home/13382256,MRED,10130041,N,Y,41.940819,-87.66345
MLS Listing,,Vacant Land,3516 N Central Ave,CHICAGO,IL,60634,800000,,,Portage Park,,22651,,2,,,Active,,,http://www.redfin.com/IL/Chicago/3516-N-Central-Ave-60634/home/13464196,MRED,10129432,N,Y,41.9446004,-87.7671276
MLS Listing,,Condo/Co-op,1000 N Lake Shore Plz Unit 43D,CHICAGO,IL,60611,829000,2,2.5,Near North Side,2000,,1964,3,415,1987,Active,,,http://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-43D/home/14121219,MRED,10128886,N,Y,41.9012119,-87.6246453
MLS Listing,,Single Family Residential,7004 N Mcalpin Ave,CHICAGO,IL,60646,799999,4,3.5,Forest Glen,2400,3750,1948,3,333,,Active,,,http://www.redfin.com/IL/Chicago/7004-N-McAlpin-Ave-60646/home/13593160,MRED,10128715,N,Y,42.0088625,-87.7820402
MLS Listing,,Condo/Co-op,1255 N Paulina St #109,CHICAGO,IL,60622,825000,2,2.5,West Town,1890,,2019,3,437,437,Active,November-7-2018 12:00 PM,November-7-2018 06:00 PM,http://www.redfin.com/IL/Chicago/1255-N-Paulina-St-60622/unit-109/home/148005890,MRED,10128702,N,Y,41.9049062,-87.6698312
MLS Listing,,Condo/Co-op,1211 S PRAIRIE Ave #3205,CHICAGO,IL,60605,799900,2,2.0,Near South Side,1495,,2008,4,535,914,Active,,,http://www.redfin.com/IL/Chicago/1211-S-Prairie-Ave-60605/unit-3205/home/39571378,MRED,10128061,N,Y,41.8668747,-87.621408
MLS Listing,,Condo/Co-op,2649 N Mildred Ave Unit 3S,CHICAGO,IL,60614,789900,2,2.0,Lincoln Park,,6324,2018,4,,189,Active,,,http://www.redfin.com/IL/Chicago/2649-N-Mildred-Ave-60614/unit-3S/home/146132570,MRED,10127881,N,Y,41.9304702,-87.6510705
MLS Listing,,Condo/Co-op,2649 N Mildred Ave Unit 3N,CHICAGO,IL,60614,789900,2,2.0,Lincoln Park,,6324,2018,4,,189,Active,,,http://www.redfin.com/IL/Chicago/2649-N-Mildred-Ave-60614/unit-3N/home/145246876,MRED,10127879,N,Y,41.9304702,-87.6510705
MLS Listing,,Condo/Co-op,1300 N LAKE SHORE Dr Unit 6B,CHICAGO,IL,60610,799900,2,2.0,Near North Side,1500,,1963,4,533,1297,Active,,,http://www.redfin.com/IL/Chicago/1300-N-Lake-Shore-Dr-60610/unit-6B/home/14125107,MRED,10127755,N,Y,41.9062326,-87.625621
MLS Listing,,Townhouse,2753 N HERMITAGE St #2753,CHICAGO,IL,60614,775000,3,2.5,Lincoln Park,3000,,2001,4,258,428,Active,,,http://www.redfin.com/IL/Chicago/2753-N-Hermitage-Ave-60614/unit-2753/home/145738643,MRED,10127712,N,Y,41.9319213,-87.6715699
MLS Listing,,Multi-Family (2-4 Unit),4235 N Leavitt St,CHICAGO,IL,60618,819000,6,4.0,North Center,,,1923,4,,,Active,,,http://www.redfin.com/IL/Chicago/4235-N-Leavitt-St-60618/unit-1/home/13390596,MRED,10119567,N,Y,41.9587666,-87.683391
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 37K,CHICAGO,IL,60611,799950,2,2.0,Near North Side,1600,,1972,4,500,1308,Active,,,http://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-37K/home/144999291,MRED,10127010,N,Y,41.897992,-87.6252109
MLS Listing,,Multi-Family (2-4 Unit),3309 N Sacramento Ave,CHICAGO,IL,60618,774900,8,3.0,Avondale,,3049,1896,5,,,Active,,,http://www.redfin.com/IL/Chicago/3309-N-Sacramento-Ave-60618/home/13452672,MRED,10126900,N,Y,41.9413947,-87.7025779
MLS Listing,,Condo/Co-op,2337 W LYNDALE St #2,CHICAGO,IL,60647,779000,3,3.0,Logan Square,,,2018,5,,175,Active,,,http://www.redfin.com/IL/Chicago/2337-W-Lyndale-St-60647/unit-2/home/147937955,MRED,10126799,N,Y,41.9224446,-87.6865994
MLS Listing,,Multi-Family (2-4 Unit),1539 W CULLERTON St,CHICAGO,IL,60608,849000,9,4.0,Lower West Side,,3100,1892,5,,,Active,,,http://www.redfin.com/IL/Chicago/1539-W-Cullerton-St-60608/unit-1/home/14084973,MRED,10126682,N,Y,41.8548745,-87.6651833
MLS Listing,,Condo/Co-op,3158 N Paulina St Unit 4N,CHICAGO,IL,60657,765000,3,2.0,Lake View,1838,,2006,5,416,327,Active,,,http://www.redfin.com/IL/Chicago/3158-N-Paulina-St-60657/unit-4N/home/18931483,MRED,10126449,N,Y,41.9393487,-87.6713009
MLS Listing,,Condo/Co-op,737 W WASHINGTON Blvd #2308,CHICAGO,IL,60661,750000,3,2.0,Near West Side,1937,,2003,5,387,1000,Active,,,http://www.redfin.com/IL/Chicago/737-W-Washington-Blvd-60661/unit-2308/home/12688058,MRED,10126168,N,Y,41.8828946,-87.6466887
MLS Listing,,Vacant Land,3527 N Milwaukee Ave,CHICAGO,IL,60641,795000,,,Irving Park,,8712,,5,,,Active,,,http://www.redfin.com/IL/Chicago/3527-N-Milwaukee-Ave-60641/home/113531248,MRED,10126096,N,Y,41.94499,-87.732809
MLS Listing,,Condo/Co-op,1370 W WALTON St Unit 1E,CHICAGO,IL,60642,799900,3,2.5,West Town,,6250,2018,6,,249,Active,,,http://www.redfin.com/IL/Chicago/1370-W-Walton-St-60642/unit-1E/home/145124421,MRED,10125621,N,Y,41.8991116,-87.662241
MLS Listing,,Multi-Family (2-4 Unit),2212 W Augusta Blvd,CHICAGO,IL,60622,825000,3,3.0,West Town,,2613,1990,6,,,Active,,,http://www.redfin.com/IL/Chicago/2212-W-Augusta-Blvd-60622/home/14105949,MRED,10125380,N,Y,41.899715,-87.682651
MLS Listing,,Single Family Residential,3833 N Alta Vista Ter,CHICAGO,IL,60613,824900,3,2.0,Lake View,2150,958,1904,6,384,,Active,,,http://www.redfin.com/IL/Chicago/3833-N-Alta-Vista-Ter-60613/home/13383713,MRED,10125277,N,Y,41.952106,-87.656349
MLS Listing,,Multi-Family (2-4 Unit),721 S Western Ave,CHICAGO,IL,60612,788000,7,5.5,Near West Side,,2613,1878,7,,,Active,,,http://www.redfin.com/IL/Chicago/721-S-Western-Ave-60612/home/14089544,MRED,10125011,N,Y,41.872395,-87.6859081
MLS Listing,,Townhouse,1225 W Webster Ave #3,CHICAGO,IL,60614,789900,2,2.5,Lincoln Park,,,1889,7,,,Active,November-11-2018 11:00 AM,November-11-2018 01:00 PM,http://www.redfin.com/IL/Chicago/1225-W-Webster-Ave-60614/unit-3/home/145986555,MRED,10124784,N,Y,41.9215521,-87.6593605
MLS Listing,,Condo/Co-op,2042 N Burling St #2,CHICAGO,IL,60614,834000,2,2.0,Lincoln Park,,,2017,7,,188,Active,,,http://www.redfin.com/IL/Chicago/2042-N-Burling-St-60614/unit-2/home/109542834,MRED,10123022,N,Y,41.9194575,-87.6476597
MLS Listing,,Townhouse,1478 S PRAIRIE Ave Unit L,CHICAGO,IL,60605,799900,3,2.5,Near South Side,2500,,1995,7,320,435,Active,,,http://www.redfin.com/IL/Chicago/1478-S-Prairie-Ave-60605/unit-L/home/14083444,MRED,10124457,N,Y,41.8624279,-87.6221549
MLS Listing,,Single Family Residential,5306 N VIRGINIA Ave,CHICAGO,IL,60625,799500,4,3.5,Lincoln Square,,5625,,7,,,Active,,,http://www.redfin.com/IL/Chicago/5306-N-Virginia-Ave-60625/home/13493654,MRED,10124360,N,Y,41.9779239,-87.7037328
MLS Listing,,Condo/Co-op,822 W Hubbard St #5,CHICAGO,IL,60642,824500,3,2.5,West Town,2400,,1999,7,344,506,Active,,,http://www.redfin.com/IL/Chicago/822-W-Hubbard-St-60642/unit-5/home/55095241,MRED,10124078,N,Y,41.8903,-87.648452
MLS Listing,,Multi-Family (2-4 Unit),220 S Hamilton Ave,CHICAGO,IL,60612,799999,5,4.0,Near West Side,,3049,1875,9,,,Active,,,http://www.redfin.com/IL/Chicago/220-S-Hamilton-Ave-60612/home/14088768,MRED,10123736,N,Y,41.8780144,-87.6804664
MLS Listing,,Single Family Residential,2731 N Maplewood Ave,CHICAGO,IL,60647,795000,5,3.5,Logan Square,3300,3149,2018,9,241,,Active,,,http://www.redfin.com/IL/Chicago/2731-N-Maplewood-Ave-60647/unit-1/home/13449729,MRED,10123637,N,Y,41.9312738,-87.6911819
MLS Listing,,Single Family Residential,2965 N Gresham Ave,CHICAGO,IL,60618,799900,4,3.5,Avondale,3600,3123,2018,10,222,,Active,,,http://www.redfin.com/IL/Chicago/2965-N-Gresham-Ave-60618/home/13448723,MRED,10123296,N,Y,41.9358123,-87.7144619
MLS Listing,,Condo/Co-op,3048 N Sheffield Ave #2,CHICAGO,IL,60657,799900,3,2.0,Lake View,1900,4375,1889,10,421,296,Active,,,http://www.redfin.com/IL/Chicago/3048-N-Sheffield-Ave-60657/unit-2/home/145303547,MRED,10122935,N,Y,41.9377507,-87.6543559
MLS Listing,,Condo/Co-op,1455 W Carmen Ave Unit 1E,CHICAGO,IL,60640,750000,4,2.5,Uptown,3300,,2015,10,227,213,Active,,,http://www.redfin.com/IL/Chicago/1455-W-Carmen-Ave-60640/unit-1E/home/113383295,MRED,10122640,N,Y,41.9743769,-87.6667788
MLS Listing,,Condo/Co-op,920 N Noble St,CHICAGO,IL,60642,849900,3,2.0,West Town,2600,2808,2001,10,327,201,Active,,,http://www.redfin.com/IL/Chicago/920-N-Noble-St-60642/unit-2/home/12739873,MRED,10122633,N,Y,41.8986181,-87.6627683
MLS Listing,,Multi-Family (2-4 Unit),2943 N RACINE Ave,CHICAGO,IL,60657,759000,6,4.0,Lake View,,2760,1896,10,,,Active,,,http://www.redfin.com/IL/Chicago/2943-N-Racine-Ave-60657/home/13364582,MRED,10122610,N,Y,41.9356559,-87.6584694
MLS Listing,,Condo/Co-op,411 W Ontario St #718,CHICAGO,IL,60654,825000,3,2.0,Near North Side,1900,,,10,434,832,Active,,,http://www.redfin.com/IL/Chicago/411-W-Ontario-St-60654/unit-718/home/14102189,MRED,10122604,N,Y,41.8928504,-87.6397404
MLS Listing,,Condo/Co-op,1100 N Lake Shore Dr Unit 9A,CHICAGO,IL,60611,790000,2,3.0,Near North Side,2040,,1980,10,387,1664,Active,,,http://www.redfin.com/IL/Chicago/1100-N-Lake-Shore-Dr-60611/unit-9A/home/14122721,MRED,10122512,N,Y,41.902686,-87.625161
MLS Listing,,Condo/Co-op,1956 N Burling St Unit B,CHICAGO,IL,60614,775000,3,2.5,Lincoln Park,,,1982,11,,225,Active,,,http://www.redfin.com/IL/Chicago/1956-N-Burling-St-60614/unit-B/home/145020146,MRED,10122163,N,Y,41.9175664,-87.6478333
MLS Listing,,Condo/Co-op,375 W Erie St #509,CHICAGO,IL,60654,759900,2,2.0,Near North Side,1600,,,11,475,779,Active,,,http://www.redfin.com/IL/Chicago/375-W-Erie-St-60654/unit-509/home/12737756,MRED,10122158,N,Y,41.89369,-87.639378
MLS Listing,,Condo/Co-op,2238 N Lincoln Park West Unit F3,CHICAGO,IL,60614,840000,4,2.0,Lincoln Park,2700,,1910,11,311,759,Active,,,http://www.redfin.com/IL/Chicago/2238-N-Lincoln-Park-W-60614/unit-F3/home/146035029,MRED,10122086,N,Y,41.9232037,-87.6368365
MLS Listing,,Single Family Residential,3663 N Avers Ave,CHICAGO,IL,60618,775000,3,2.5,Irving Park,,5671,1898,11,,,Active,,,http://www.redfin.com/IL/Chicago/3663-N-Avers-Ave-60618/home/13457388,MRED,10122074,N,Y,41.948237,-87.7234378
MLS Listing,,Condo/Co-op,818 W Altgeld St #3,CHICAGO,IL,60614,789900,2,2.0,Lincoln Park,,,2018,11,,178,Active,,,http://www.redfin.com/IL/Chicago/818-W-Altgeld-St-60614/unit-3/home/147841168,MRED,10121982,N,Y,41.9274693,-87.6496927
MLS Listing,,Condo/Co-op,650 N Morgan St #601,CHICAGO,IL,60642,799900,3,2.0,West Town,,,2017,11,,300,Active,,,http://www.redfin.com/IL/Chicago/650-N-Morgan-St-60642/unit-601/home/113966836,MRED,10121959,N,Y,41.8937421,-87.6525685
MLS Listing,,Condo/Co-op,2649 N Racine Ave #101,CHICAGO,IL,60614,799000,3,2.5,Lincoln Park,,9432,2018,11,,225,Active,,,http://www.redfin.com/IL/Chicago/2649-N-Racine-Ave-60614/unit-101/home/145453841,MRED,10121882,N,Y,41.9303539,-87.6583187
MLS Listing,,Single Family Residential,3605 N Mozart St,CHICAGO,IL,60618,849000,5,3.5,Irving Park,3600,9809,2018,11,236,,Active,,,http://www.redfin.com/IL/Chicago/3605-N-Mozart-St-60618/home/143414174,MRED,10121793,N,Y,41.9470147,-87.6991346
MLS Listing,,Condo/Co-op,1212 N Lake Shore Dr Unit 30BS,CHICAGO,IL,60610,824000,2,2.0,Near North Side,1700,,1969,11,485,1232,Active,,,http://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-30BS/home/14123848,MRED,10121420,N,Y,41.9045617,-87.6255086
MLS Listing,,Multi-Family (2-4 Unit),6319 N Lakewood Ave,CHICAGO,IL,60660,819900,7,4.0,Edgewater,,3920,1907,12,,,Active,,,http://www.redfin.com/IL/Chicago/6319-N-Lakewood-Ave-60660/home/13415407,MRED,10121197,N,Y,41.9969177,-87.6626501
MLS Listing,,Single Family Residential,7301 N Oleander Ave,CHICAGO,IL,60631,849000,4,3.5,Edison Park,4200,5479,2018,12,202,,Active,,,http://www.redfin.com/IL/Chicago/7301-N-Oleander-Ave-60631/home/145121340,MRED,10121015,N,Y,42.0133254,-87.8151537
MLS Listing,,Single Family Residential,6325 N Tripp Ave,CHICAGO,IL,60646,799000,4,2.5,Forest Glen,3500,4092,1951,12,228,,Active,,,http://www.redfin.com/IL/Chicago/6325-N-Tripp-Ave-60646/home/13514479,MRED,10120917,N,Y,41.9961042,-87.7347104
MLS Listing,,Condo/Co-op,1085 N Marshfield Ave #1,CHICAGO,IL,60622,799000,3,2.5,West Town,,,2016,12,,232,Active,,,http://www.redfin.com/IL/Chicago/1085-N-Marshfield-Ave-60622/unit-1/home/113206120,MRED,10120814,N,Y,41.9021616,-87.668381
MLS Listing,,Condo/Co-op,3530 N Halsted St,CHICAGO,IL,60657,750000,3,2.0,Lake View,,,2001,12,,396,Active,,,http://www.redfin.com/IL/Chicago/3530-N-Halsted-St-60657/unit-3/home/12717420,MRED,10120806,N,Y,41.9463746,-87.6497766
MLS Listing,,Townhouse,1222 N MARION Ct Unit G,CHICAGO,IL,60622,800000,3,3.5,West Town,3000,,1999,12,267,,Active,,,http://www.redfin.com/IL/Chicago/1222-N-Marion-Ct-60622/unit-G/home/12739355,MRED,10120786,N,Y,41.903968,-87.6739659
MLS Listing,,Vacant Land,1736 N Richmond St,CHICAGO,IL,60647,775000,,,West Town,,2613,,12,,,Active,,,http://www.redfin.com/IL/Chicago/1736-N-Richmond-St-60647/home/13415985,MRED,10120633,N,Y,41.9134171,-87.700605
MLS Listing,,Townhouse,1358 N Wolcott Ave Unit B,CHICAGO,IL,60622,810000,3,2.5,West Town,2875,1800,1992,12,282,74,Active,,,http://www.redfin.com/IL/Chicago/1358-N-Wolcott-Ave-60622/unit-B/home/14107226,MRED,10120597,N,Y,41.9065191,-87.6740245
MLS Listing,,Multi-Family (2-4 Unit),2049 N KEDZIE Ave,CHICAGO,IL,60647,850000,5,3.0,Logan Square,,5600,1896,12,,,Active,,,http://www.redfin.com/IL/Chicago/2049-N-Kedzie-Ave-60647/unit-1/home/13418191,MRED,10120405,N,Y,41.9188705,-87.7064258
MLS Listing,,Single Family Residential,6013 N Kildare Ave,CHICAGO,IL,60646,849995,5,3.5,Forest Glen,4148,3780,2018,13,205,66,Active,November-10-2018 11:00 AM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/6013-N-Kildare-Ave-60646/home/102832064,MRED,10119992,N,Y,41.99024,-87.736256
MLS Listing,,Condo/Co-op,663 W Wellington Ave #5,CHICAGO,IL,60657,775000,3,2.0,Lake View,2000,,2006,13,388,258,Active,,,http://www.redfin.com/IL/Chicago/663-W-Wellington-Ave-60657/unit-5/home/18931811,MRED,10119450,N,Y,41.9361886,-87.6467149
MLS Listing,,Condo/Co-op,2912 W Shakespeare Ave #1,CHICAGO,IL,60647,789000,4,3.0,Logan Square,3400,4500,2014,14,232,229,Active,,,http://www.redfin.com/IL/Chicago/2912-W-Shakespeare-Ave-60647/unit-1/home/113100426,MRED,10118621,N,Y,41.9208292,-87.7007301
MLS Listing,,Single Family Residential,3601 N Mozart St,CHICAGO,IL,60618,825000,5,3.5,Irving Park,3600,9809,2018,16,229,,Active,,,http://www.redfin.com/IL/Chicago/3601-N-Mozart-St-60618/home/145244082,MRED,10117707,N,Y,41.9469395,-87.6991328
MLS Listing,,Condo/Co-op,600 N Fairbanks Ct #3402,CHICAGO,IL,60611,789000,2,2.0,Near North Side,1258,,2008,16,627,825,Active,,,http://www.redfin.com/IL/Chicago/600-N-Fairbanks-Ct-60611/unit-3402/home/39566183,MRED,10117437,N,Y,41.8930276,-87.6206457
MLS Listing,,Condo/Co-op,1255 N Paulina St #405,CHICAGO,IL,60622,840000,3,3.0,West Town,1860,,2019,17,452,527,Active,,,http://www.redfin.com/IL/Chicago/1255-N-Paulina-St-60622/unit-405/home/147067265,MRED,10117207,N,Y,41.9049062,-87.6698312
MLS Listing,,Condo/Co-op,2016 W Rice St #101,CHICAGO,IL,60622,779800,3,2.5,West Town,,,2018,17,,355,Active,November-11-2018 01:00 PM,November-11-2018 03:00 PM,http://www.redfin.com/IL/Chicago/2016-W-Rice-St-60622/unit-101/home/146443118,MRED,10116959,N,Y,41.8968153,-87.6775471
MLS Listing,,Condo/Co-op,60 E MONROE St #3007,CHICAGO,IL,60603,799000,2,2.0,Loop,1500,,2009,17,533,814,Active,,,http://www.redfin.com/IL/Chicago/60-E-Monroe-St-60603/unit-3007/home/45512125,MRED,10116571,N,Y,41.8813202,-87.6256653
MLS Listing,,Single Family Residential,2706 W Francis Pl,CHICAGO,IL,60647,839900,5,3.0,Logan Square,2400,2600,2013,17,350,,Active,,,http://www.redfin.com/IL/Chicago/2706-W-Francis-Pl-60647/home/17557308,MRED,10086283,N,Y,41.919275,-87.6946856
MLS Listing,,Single Family Residential,4848 S Cornell Ave,CHICAGO,IL,60615,799900,4,3.5,Kenwood,3312,2940,2002,18,242,167,Active,,,http://www.redfin.com/IL/Chicago/4848-S-Cornell-Ave-60615/home/12732400,MRED,10084471,N,Y,41.8059174,-87.5870232
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 45E,CHICAGO,IL,60611,750000,1,1.5,Near North Side,938,,2008,18,800,811,Active,,,http://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-45E/home/39565477,MRED,10115970,N,Y,41.8888031,-87.626312
MLS Listing,,Single Family Residential,3725 N Francisco Ave,CHICAGO,IL,60618,845000,4,3.5,Irving Park,3400,3123,2018,18,249,,Active,,,http://www.redfin.com/IL/Chicago/3725-N-Francisco-Ave-60618/home/13453680,MRED,10115192,N,Y,41.9492975,-87.7003163
MLS Listing,,Multi-Family (2-4 Unit),2253 W Addison St,CHICAGO,IL,60618,799900,5,3.0,North Center,,3484,1911,19,,,Active,,,http://www.redfin.com/IL/Chicago/2253-W-Addison-St-60618/unit-1/home/13388059,MRED,10115016,N,Y,41.946503,-87.6854369
MLS Listing,,Multi-Family (2-4 Unit),2329 N Albany Ave,CHICAGO,IL,60647,750000,4,2.0,Logan Square,,3049,1892,19,,,Active,,,http://www.redfin.com/IL/Chicago/2329-N-Albany-Ave-60647/home/13418314,MRED,10114709,N,Y,41.9241609,-87.704393
MLS Listing,,Single Family Residential,2334 W MCLEAN Ave,CHICAGO,IL,60647,825000,4,3.5,Logan Square,,2400,1997,19,,,Active,,,http://www.redfin.com/IL/Chicago/2334-W-McLean-Ave-60647/home/13357136,MRED,10114490,N,Y,41.9185666,-87.6864069
MLS Listing,,Multi-Family (2-4 Unit),3270 W Armitage Ave,CHICAGO,IL,60647,849000,8,4.0,Logan Square,,7500,,19,,,Active,,,http://www.redfin.com/IL/Chicago/3270-W-Armitage-Ave-60647/home/13419227,MRED,10114443,N,Y,41.917671,-87.709857
MLS Listing,,Condo/Co-op,1920 N Sheffield Ave Unit A,CHICAGO,IL,60614,849900,3,2.5,Lincoln Park,,,,19,,378,Active,,,http://www.redfin.com/IL/Chicago/1920-N-Sheffield-Ave-60614/unit-A/home/13352197,MRED,10114210,N,Y,41.9167215,-87.6536044
MLS Listing,,Multi-Family (2-4 Unit),3228 S Carpenter St,CHICAGO,IL,60608,799900,11,5.0,Bridgeport,,2613,,19,,,Active,,,http://www.redfin.com/IL/Chicago/3228-S-Carpenter-St-60608/home/14074438,MRED,10114160,N,Y,41.8350374,-87.6525862
MLS Listing,,Multi-Family (2-4 Unit),1900 N Bissell St,CHICAGO,IL,60614,850000,7,3.0,Lincoln Park,,1306,1886,20,,,Active,,,http://www.redfin.com/IL/Chicago/1900-N-Bissell-St-60614/home/13350107,MRED,10113928,N,Y,41.916182,-87.6525599
MLS Listing,,Condo/Co-op,3530 N Lincoln Ave #405,CHICAGO,IL,60657,799000,3,2.5,Lake View,,,2018,20,,313,Active,,,http://www.redfin.com/IL/Chicago/3530-N-Lincoln-Ave-60657/unit-405/home/147615181,MRED,10113511,N,Y,41.9458612,-87.6733311
MLS Listing,,Single Family Residential,20 Elmore St,PARK RIDGE,IL,60068,849900,4,2.5,Park Ridge,3918,8001,1999,20,217,,Active,,,http://www.redfin.com/IL/Park-Ridge/20-Elmore-St-60068/home/13650458,MRED,10113335,N,Y,42.011979,-87.8237539
MLS Listing,,Multi-Family (2-4 Unit),2414 W Arthington St,CHICAGO,IL,60612,799990,9,6.0,Near West Side,,3125,2018,20,,,Active,,,http://www.redfin.com/IL/Chicago/2414-W-Arthington-St-60612/unit-16/home/147816127,MRED,10113066,N,Y,41.870503,-87.686798
