SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,9113 S Western Ave,CHICAGO,IL,60643,75000,,,Beverly,,6098,,43,,,Active,,,http://www.redfin.com/IL/Chicago/9113-S-Western-Ave-60643/home/40454321,MRED,10091882,N,Y,41.727795,-87.681873
MLS Listing,,Single Family Residential,2543 E 109th St,CHICAGO,IL,60617,75000,3,1.0,South Deering,807,3188,1920,43,93,,Active,,,http://www.redfin.com/IL/Chicago/2543-E-109th-St-60617/home/13083481,MRED,10091683,N,Y,41.6975115,-87.5614659
MLS Listing,,Single Family Residential,411 N LECLAIRE Ave,CHICAGO,IL,60644,65000,3,1.5,Austin,900,3149,1908,44,72,,Active,,,http://www.redfin.com/IL/Chicago/411-N-Leclaire-Ave-60644/home/13264780,MRED,10091527,N,Y,41.8882563,-87.75271
MLS Listing,,Multi-Family (2-4 Unit),5741 S Indiana Ave,CHICAGO,IL,60637,59900,9,3.0,Washington Park,,10018,1883,45,,,Active,,,http://www.redfin.com/IL/Chicago/5741-S-Indiana-Ave-60637/home/13944203,MRED,10090759,N,Y,41.7898818,-87.6203541
MLS Listing,,Multi-Family (2-4 Unit),5713 S Marshfield Ave,CHICAGO,IL,60636,59950,7,3.0,West Englewood,,3125,1895,45,,,Active,,,http://www.redfin.com/IL/Chicago/5713-S-Marshfield-Ave-60636/home/13938565,MRED,10090295,N,Y,41.7899094,-87.665376
MLS Listing,,Single Family Residential,6755 S Wolcott Ave,CHICAGO,IL,60636,75000,4,2.0,West Englewood,,3101,,46,,,Active,,,http://www.redfin.com/IL/Chicago/6755-S-Wolcott-Ave-60636/home/13934757,MRED,10089713,N,Y,41.7704863,-87.6710006
MLS Listing,,Condo/Co-op,7348 N Ridge Blvd Unit 13B,CHICAGO,IL,60645,75000,1,1.0,West Ridge,720,,1928,47,104,402,Active,,,http://www.redfin.com/IL/Chicago/7348-N-Ridge-Blvd-60645/unit-13B/home/13573913,MRED,10088178,N,Y,42.0153986,-87.6853034
MLS Listing,,Single Family Residential,13149 S Baltimore Ave,Chicago,IL,60633,55000,6,2.5,Hegewisch,2780,3123,1890,47,20,,Active,,,http://www.redfin.com/IL/Chicago/13149-S-Baltimore-Ave-60633/home/13032404,MRED,10087907,N,Y,41.6559131,-87.5467513
MLS Listing,,Condo/Co-op,4351 W 76th St #204,CHICAGO,IL,60652,59000,3,2.0,West Lawn,,,1970,48,,441,Active,,,http://www.redfin.com/IL/Chicago/4351-W-76th-St-60652/unit-204/home/147904013,MRED,10087260,N,Y,41.7544557,-87.7312289
MLS Listing,,Condo/Co-op,5580 S ARCHER Ave Unit 3B,CHICAGO,IL,60638,69000,0,1.0,Garfield Ridge,800,,1972,48,86,168,Active,,,http://www.redfin.com/IL/Chicago/5580-S-Archer-Ave-60638/unit-3B/home/18648098,MRED,10086826,N,Y,41.7979847,-87.7496342
MLS Listing,,Multi-Family (2-4 Unit),6640 S Wolcott Ave,CHICAGO,IL,60636,60000,6,3.0,West Englewood,,3920,1907,48,,,Active,,,http://www.redfin.com/IL/Chicago/6640-S-Wolcott-Ave-60636/home/13936356,MRED,10086761,N,Y,41.7727123,-87.6715784
MLS Listing,,Vacant Land,1457 W 47th St,CHICAGO,IL,60609,50000,,,New City,,2613,,48,,,Active,,,http://www.redfin.com/IL/Chicago/1457-W-47th-St-60609/home/13954734,MRED,10086516,N,Y,41.8083874,-87.6623129
MLS Listing,,Multi-Family (2-4 Unit),11925 S Normal Ave,CHICAGO,IL,60628,70000,6,2.0,West Pullman,,3920,1893,49,,,Active,,,http://www.redfin.com/IL/Chicago/11925-S-Normal-Ave-60628/home/13058074,MRED,10086102,N,Y,41.677049,-87.6343896
MLS Listing,,Multi-Family (2-4 Unit),11821 S INDIANA Ave,CHICAGO,IL,60628,70000,6,2.0,West Pullman,,10890,1920,49,,,Active,,,http://www.redfin.com/IL/Chicago/11821-S-Indiana-Ave-60628/home/13059545,MRED,10086083,N,Y,41.6792703,-87.6175388
MLS Listing,,Vacant Land,316 E 103rd St,CHICAGO,IL,60628,75000,,,Roseland,,2613,,49,,,Active,,,http://www.redfin.com/IL/Chicago/316-E-103rd-St-60628/home/51584004,MRED,10086042,N,Y,41.7076202,-87.615364
MLS Listing,,Single Family Residential,1913 S Ridgeway Ave,CHICAGO,IL,60623,69000,2,2.0,North Lawndale,1646,3123,1905,49,42,,Active,,,http://www.redfin.com/IL/Chicago/1913-S-Ridgeway-Ave-60623/home/13234412,MRED,10085759,N,Y,41.8546133,-87.7184642
MLS Listing,,Vacant Land,1112 N Ridgeway Ave,CHICAGO,IL,60651,68900,,,Humboldt Park,,3049,,49,,,Active,,,http://www.redfin.com/IL/Chicago/1112-N-Ridgeway-Ave-60651/home/13285201,MRED,10085349,N,Y,41.901352,-87.7203883
MLS Listing,,Single Family Residential,13107 S Rhodes Ave,CHICAGO,IL,60827,69900,3,1.5,Riverdale,753,5797,1963,51,93,,Active,,,http://www.redfin.com/IL/Chicago/13107-S-Rhodes-Ave-60827/home/13045684,MRED,10084509,N,Y,41.6571114,-87.6093617
MLS Listing,,Single Family Residential,8350 S Muskegon Ave,CHICAGO,IL,60617,59000,4,2.0,South Chicago,1500,3123,1905,51,39,,Active,,,http://www.redfin.com/IL/Chicago/8350-S-Muskegon-Ave-60617/home/13212016,MRED,10084245,N,Y,41.7431078,-87.555403
MLS Listing,,Single Family Residential,6626 S SEELEY Ave,CHICAGO,IL,60636,65500,3,1.5,West Englewood,1380,3750,1915,52,47,,Active,,,http://www.redfin.com/IL/Chicago/6626-S-Seeley-Ave-60636/home/13935975,MRED,10083988,N,Y,41.7730474,-87.6751897
MLS Listing,,Single Family Residential,11946 S La Salle St,CHICAGO,IL,60628,57500,3,1.0,West Pullman,1297,5400,1938,52,44,,Active,,,http://www.redfin.com/IL/Chicago/11946-S-La-Salle-St-60628/home/13057583,MRED,10083971,N,Y,41.6766158,-87.6265627
MLS Listing,,Condo/Co-op,2941 S Michigan Ave #103,CHICAGO,IL,60616,75000,1,1.0,Douglas,900,,1971,52,83,488,Active,,,http://www.redfin.com/IL/Chicago/2941-S-Michigan-Ave-60616/unit-103/home/12750963,MRED,10083751,N,Y,41.8402249,-87.622547
MLS Listing,,Single Family Residential,632 E 90th Pl,CHICAGO,IL,60619,59500,3,2.0,Chatham,1254,3049,1900,52,47,,Active,,,http://www.redfin.com/IL/Chicago/632-E-90th-Pl-60619/home/13109801,MRED,10083712,N,Y,41.7303769,-87.6081659
MLS Listing,,Single Family Residential,7836 S Carpenter St,CHICAGO,IL,60620,59000,4,2.0,Auburn Gresham,1200,3750,1915,53,49,,Active,,,http://www.redfin.com/IL/Chicago/7836-S-Carpenter-St-60620/home/13911905,MRED,10082704,N,Y,41.7512631,-87.650425
MLS Listing,,Condo/Co-op,7238 S Cornell Ave Unit 1S,CHICAGO,IL,60649,75000,3,2.0,South Shore,1300,5550,2005,53,58,185,Active,,,http://www.redfin.com/IL/Chicago/7238-S-Cornell-Ave-60649/unit-1S/home/13925082,MRED,10081925,N,Y,41.7631406,-87.5849569
MLS Listing,,Condo/Co-op,6108 N DAMEN Ave Unit 1A,CHICAGO,IL,60659,73500,0,1.0,West Ridge,600,,1957,53,123,137,Active,,,http://www.redfin.com/IL/Chicago/6108-N-Damen-Ave-60659/unit-1A/home/18921769,MRED,10081410,N,Y,41.992188,-87.680231
MLS Listing,,Single Family Residential,10002 S Torrence Ave,CHICAGO,IL,60617,59900,2,1.5,South Deering,784,2844,1907,54,76,,Active,,,http://www.redfin.com/IL/Chicago/10002-S-Torrence-Ave-60617/home/13083675,MRED,09993739,N,Y,41.7133153,-87.5602688
MLS Listing,,Single Family Residential,10023 S Avenue N,CHICAGO,IL,60617,67000,3,1.0,East Side,800,6250,,54,84,,Active,,,http://www.redfin.com/IL/Chicago/10023-S-Ave-N-60617/home/13039368,MRED,10080988,N,Y,41.7131577,-87.5386186
MLS Listing,,Multi-Family (2-4 Unit),1540 S Kenneth Ave,CHICAGO,IL,60623,70000,4,2.0,North Lawndale,,3125,,54,,,Active,,,http://www.redfin.com/IL/Chicago/1540-S-Kenneth-Ave-60623/unit-1/home/13235988,MRED,10080792,N,Y,41.8593017,-87.7363095
MLS Listing,,Single Family Residential,256 W 108th Pl,CHICAGO,IL,60628,60000,3,1.0,Roseland,1375,3855,1913,54,44,,Active,,,http://www.redfin.com/IL/Chicago/256-W-108th-Pl-60628/home/13077275,MRED,10080561,N,Y,41.6972346,-87.6302643
MLS Listing,,Single Family Residential,7718 S Wood St,CHICAGO,IL,60620,72900,3,1.0,Auburn Gresham,1275,3750,1921,55,57,,Active,,,http://www.redfin.com/IL/Chicago/7718-S-Wood-St-60620/home/13909257,MRED,10079369,N,Y,41.7533819,-87.6686506
