SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,7309 W Roscoe St,CHICAGO,IL,60634,350000,4,2.0,Dunning,1600,4068,1925,26,219,,Active,,,http://www.redfin.com/IL/Chicago/7309-W-Roscoe-St-60634/home/13541773,MRED,10107641,N,Y,41.9412353,-87.8097
MLS Listing,,Single Family Residential,3328 N Ridgeway Ave,CHICAGO,IL,60618,350000,5,2.0,Avondale,,3123,1958,27,,,Active,,,http://www.redfin.com/IL/Chicago/3328-N-Ridgeway-Ave-60618/home/13454035,MRED,10107597,N,Y,41.9418749,-87.7213888
MLS Listing,,Condo/Co-op,1646 W Berwyn Ave Unit 2E,CHICAGO,IL,60640,355000,2,2.5,Edgewater,1350,,1945,27,263,250,Active,,,http://www.redfin.com/IL/Chicago/1646-W-Berwyn-Ave-60640/unit-2E/home/12744573,MRED,10107469,N,Y,41.9780918,-87.6716169
MLS Listing,,Single Family Residential,3655 N Spaulding Ave,CHICAGO,IL,60618,365000,3,2.0,Irving Park,,3907,1920,27,,,Active,,,http://www.redfin.com/IL/Chicago/3655-N-Spaulding-Ave-60618/home/13455071,MRED,10107353,N,Y,41.9482419,-87.710007
MLS Listing,,Condo/Co-op,1307 S Wabash Ave #601,CHICAGO,IL,60605,350000,2,2.0,Near South Side,950,,,27,368,757,Active,,,http://www.redfin.com/IL/Chicago/1307-S-Wabash-Ave-60605/unit-601/home/12561451,MRED,10107089,N,Y,41.8654366,-87.6251979
MLS Listing,,Condo/Co-op,175 E DELAWARE Pl #5001,CHICAGO,IL,60611,350000,1,1.0,Near North Side,948,,1969,27,369,699,Active,,,http://www.redfin.com/IL/Chicago/175-E-Delaware-Pl-60611/unit-5001/home/14119262,MRED,10106947,N,Y,41.8989444,-87.6227945
MLS Listing,,Single Family Residential,7028 W SCHOOL St,CHICAGO,IL,60634,369000,4,3.0,Dunning,,3750,1950,27,,,Active,,,http://www.redfin.com/IL/Chicago/7028-W-School-St-60634/home/13469628,MRED,10106936,N,Y,41.9401296,-87.8024794
MLS Listing,,Condo/Co-op,1122 N Dearborn St Unit 8C,CHICAGO,IL,60610,375000,1,1.0,Near North Side,950,,2000,27,395,750,Active,,,http://www.redfin.com/IL/Chicago/1122-N-Dearborn-St-60610/unit-8C/home/12739125,MRED,10106674,N,Y,41.9025267,-87.630245
MLS Listing,,Condo/Co-op,1122 N Dearborn St Unit 10D,Chicago,IL,60610,375000,1,1.0,Near North Side,950,9375,1999,27,395,751,Active,,,http://www.redfin.com/IL/Chicago/1122-N-Dearborn-St-60610/unit-10D/home/12753698,MRED,10106653,N,Y,41.9025267,-87.630245
MLS Listing,,Single Family Residential,10073 S Prospect Ave,CHICAGO,IL,60643,359900,4,2.0,Beverly,3600,13599,,27,100,,Active,,,http://www.redfin.com/IL/Chicago/10073-S-Prospect-Ave-60643/home/13095098,MRED,10106583,N,Y,41.7100961,-87.662024
MLS Listing,,Single Family Residential,2919 N 74th Ave,ELMWOOD PARK,IL,60707,370000,4,3.0,Elmwood Park,2000,4125,1926,28,185,,Active,,,http://www.redfin.com/IL/Elmwood-Park/2919-N-74th-Ave-60707/unit-1/home/13537870,MRED,10106547,N,Y,41.9332931,-87.8111102
MLS Listing,,Condo/Co-op,3180 N Lake Shore Dr Unit 12B,CHICAGO,IL,60657,350000,2,2.0,Lake View,1153,,1958,28,304,941,Active,,,http://www.redfin.com/IL/Chicago/3180-N-Lake-Shore-Dr-60657/unit-12B/home/13371580,MRED,10106455,N,Y,41.9395522,-87.6392278
MLS Listing,,Single Family Residential,5908 N Austin Ave,CHICAGO,IL,60646,359000,5,3.0,Norwood Park,1978,4552,1952,28,181,,Active,,,http://www.redfin.com/IL/Chicago/5908-N-Austin-Ave-60646/home/13512022,MRED,10106431,N,Y,41.9886337,-87.7782357
MLS Listing,,Condo/Co-op,916 W Schubert Ave #3,CHICAGO,IL,60614,375000,2,2.0,Lincoln Park,1200,,1920,28,313,323,Active,,,http://www.redfin.com/IL/Chicago/916-W-Schubert-Ave-60614/unit-3/home/26809065,MRED,10106335,N,Y,41.9310925,-87.6522213
MLS Listing,,Single Family Residential,1364 W Huron St,CHICAGO,IL,60642,350000,4,2.0,West Town,1500,2208,1890,28,233,,Active,,,http://www.redfin.com/IL/Chicago/1364-W-Huron-St-60642/home/14103010,MRED,10106057,N,Y,41.8944943,-87.6620047
MLS Listing,,Condo/Co-op,1115 S PLYMOUTH Ct #117,CHICAGO,IL,60605,375000,2,2.5,Loop,1250,,1979,28,300,544,Active,,,http://www.redfin.com/IL/Chicago/1115-S-Plymouth-Ct-60605/unit-117/home/14091239,MRED,10105877,N,Y,41.8694834,-87.6280804
MLS Listing,,Single Family Residential,7535 N OSCEOLA Ave,CHICAGO,IL,60631,355000,3,2.0,Edison Park,1070,3750,1954,28,332,,Active,,,http://www.redfin.com/IL/Chicago/7535-N-Osceola-Ave-60631/home/12576523,MRED,10105819,N,Y,42.0180676,-87.8123883
