SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1212 W Ohio St,CHICAGO,IL,60622,950000,4,3.5,West Town,3500,2840,2008,11,271,,Active,,,http://www.redfin.com/IL/Chicago/1212-W-Ohio-St-60642/home/14104271,MRED,10121519,N,Y,41.8927957,-87.6580456
MLS Listing,,Multi-Family (2-4 Unit),2138-40 W Grand Ave,Chicago,IL,60612,975000,4,2.0,West Town,,4791,1905,11,,,Active,,,http://www.redfin.com/IL/Chicago/2138-W-Grand-Ave-60612/home/14104738,MRED,10121499,N,Y,41.8908718,-87.6809519
MLS Listing,,Condo/Co-op,15 N Aberdeen St Unit 4S,CHICAGO,IL,60607,995000,3,2.5,Near West Side,1900,,2011,11,524,481,Active,,,http://www.redfin.com/IL/Chicago/15-N-Aberdeen-St-60607/unit-4S/home/40377175,MRED,10121414,N,Y,41.882107,-87.653814
MLS Listing,,Single Family Residential,1764 W Olive Ave,CHICAGO,IL,60660,1000000,4,3.5,Edgewater,3528,3271,1911,12,283,,Active,November-11-2018 01:00 PM,November-11-2018 03:00 PM,http://www.redfin.com/IL/Chicago/1764-W-Olive-Ave-60660/home/13404878,MRED,10120577,N,Y,41.9844476,-87.6740052
MLS Listing,,Vacant Land,2032 W Coulter St,CHICAGO,IL,60608,950000,,,Lower West Side,,2178,,13,,,Active,,,http://www.redfin.com/IL/Chicago/2032-W-Coulter-St-60608/home/146084783,MRED,10120018,N,Y,41.8492503,-87.6771926
MLS Listing,,Townhouse,1351 W Altgeld St Unit 4A,CHICAGO,IL,60614,950000,4,3.5,Lincoln Park,3082,1359,2003,13,308,205,Active,,,http://www.redfin.com/IL/Chicago/1351-W-Altgeld-St-60614/unit-4A/home/12716547,MRED,10119915,N,Y,41.925714,-87.662522
MLS Listing,,Single Family Residential,3014 N Hamilton Ave,CHICAGO,IL,60618,998700,5,5.0,North Center,4500,3114,2007,13,222,,Active,,,http://www.redfin.com/IL/Chicago/3014-N-Hamilton-Ave-60618/home/13360127,MRED,10119608,N,Y,41.9363781,-87.6822092
MLS Listing,,Condo/Co-op,360 W Illinois St #618,CHICAGO,IL,60654,975000,3,2.5,Near North Side,,,1916,13,,1057,Active,,,http://www.redfin.com/IL/Chicago/360-W-Illinois-St-60654/unit-618/home/12752422,MRED,10119279,N,Y,41.8910773,-87.6385332
MLS Listing,,Multi-Family (5+ Unit),2030 W Coulter St,CHICAGO,IL,60608,950000,15,6.0,Lower West Side,,2178,1888,14,,,Active,,,http://www.redfin.com/IL/Chicago/2030-W-Coulter-St-60608/unit-2A/home/14078693,MRED,10118757,N,Y,41.8492183,-87.6770482
MLS Listing,,Townhouse,1337 S Indiana Pkwy,CHICAGO,IL,60605,975000,3,2.5,Near South Side,2807,,2002,14,347,425,Active,,,http://www.redfin.com/IL/Chicago/1337-S-Indiana-Ave-60605/home/12734458,MRED,10118520,N,Y,41.8648606,-87.6221322
MLS Listing,,Single Family Residential,2253 N GREENVIEW Ave,CHICAGO,IL,60614,999500,4,3.5,Lincoln Park,,3249,1881,14,,,Active,,,http://www.redfin.com/IL/Chicago/2253-N-Greenview-Ave-60614/home/13353125,MRED,10118163,N,Y,41.9231319,-87.6654626
MLS Listing,,Condo/Co-op,3913 N Janssen Ave #1,CHICAGO,IL,60613,965000,4,2.5,Lake View,2400,3090,2018,18,402,199,Active,November-10-2018 12:00 PM,November-10-2018 02:00 PM,http://www.redfin.com/IL/Chicago/3913-N-Janssen-Ave-60613/unit-1/home/147018538,MRED,10115949,N,Y,41.952964,-87.6655686
MLS Listing,,Single Family Residential,1493 N Larrabee St,CHICAGO,IL,60610,999900,7,4.5,Near North Side,3600,2844,1995,18,278,84,Active,,,http://www.redfin.com/IL/Chicago/1493-N-Larrabee-St-60610/home/12812768,MRED,10115722,N,Y,41.9090486,-87.6431019
MLS Listing,,Condo/Co-op,1611 N Hermitage Ave #401,CHICAGO,IL,60622,974900,3,2.0,West Town,2000,,2015,18,487,798,Active,,,http://www.redfin.com/IL/Chicago/1611-N-Hermitage-Ave-60622/unit-401/home/45117408,MRED,10115708,N,Y,41.9108321,-87.6710953
MLS Listing,,Single Family Residential,639 W Surf St,CHICAGO,IL,60657,999000,4,3.5,Lake View,3400,1925,1886,20,294,,Active,,,http://www.redfin.com/IL/Chicago/639-W-Surf-St-60657/home/13372091,MRED,10113121,N,Y,41.93461,-87.645799
MLS Listing,,Multi-Family (2-4 Unit),5349 N Bowmanville Ave,CHICAGO,IL,60625,985000,4,2.0,Lincoln Square,,,,21,,,Active,,,http://www.redfin.com/IL/Chicago/5349-N-Bowmanville-Ave-60625/home/13405956,MRED,10112769,N,Y,41.9784278,-87.6863684
MLS Listing,,Condo/Co-op,2621 N Lakewood Ave #1,CHICAGO,IL,60614,979000,4,2.5,Lincoln Park,2500,3100,2018,21,392,168,Active,November-11-2018 02:00 PM,November-11-2018 04:00 PM,http://www.redfin.com/IL/Chicago/2621-N-Lakewood-Ave-60614/unit-1/home/147611894,MRED,10112714,N,Y,41.929561,-87.660687
MLS Listing,,Multi-Family (2-4 Unit),1528 W Huron St,CHICAGO,IL,60642,999000,8,4.0,West Town,,3125,1880,21,,,Active,,,http://www.redfin.com/IL/Chicago/1528-W-Huron-St-60642/home/14104295,MRED,10112576,N,Y,41.894522,-87.666765
MLS Listing,,Townhouse,1700 S Prairie Ave Unit 37M,CHICAGO,IL,60616,965000,3,3.5,Near South Side,2648,,2018,21,364,210,Active,,,http://www.redfin.com/IL/Chicago/1700-S-Prairie-Ave-60616/unit-37M/home/109017756,MRED,10112268,N,Y,41.8590108,-87.6212347
MLS Listing,,Condo/Co-op,154 W Hubbard St #503,CHICAGO,IL,60654,950000,3,2.0,Near North Side,2289,,1910,21,415,342,Active,,,http://www.redfin.com/IL/Chicago/154-W-Hubbard-St-60654/unit-503/home/21797012,MRED,10112036,N,Y,41.8902246,-87.6333537
MLS Listing,,Single Family Residential,552 W FULLERTON Pkwy,CHICAGO,IL,60614,995715,3,3.0,Lincoln Park,,2238,1886,21,,,Active,,,http://www.redfin.com/IL/Chicago/552-W-Fullerton-Pkwy-60614/home/13367718,MRED,10111888,N,Y,41.9257739,-87.6435429
MLS Listing,,Single Family Residential,2914 N Washtenaw Ave,CHICAGO,IL,60618,979000,5,6.0,Avondale,4000,3001,2018,23,245,,Active,,,http://www.redfin.com/IL/Chicago/2914-N-Washtenaw-Ave-60618/home/13450853,MRED,10111465,N,Y,41.93443,-87.695596
MLS Listing,,Single Family Residential,1059 N Wood St,CHICAGO,IL,60622,950000,4,3.5,West Town,3030,3201,1988,23,314,,Active,,,http://www.redfin.com/IL/Chicago/1059-N-Wood-St-60622/home/14106310,MRED,10111162,N,Y,41.9013344,-87.672031
MLS Listing,,Single Family Residential,4028 N Maplewood Ave,CHICAGO,IL,60618,974500,4,3.5,North Center,3300,2901,2018,24,295,,Active,November-10-2018 01:00 PM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/4028-N-Maplewood-Ave-60618/home/13486925,MRED,10110322,N,Y,41.9549747,-87.6923369
MLS Listing,,Condo/Co-op,1110 W Schubert Ave #202,CHICAGO,IL,60614,1000000,3,2.5,Lincoln Park,1665,,2018,24,601,332,Active,,,http://www.redfin.com/IL/Chicago/1110-W-Schubert-Ave-60614/unit-202/home/147581700,MRED,10110288,N,Y,41.9310366,-87.6567239
MLS Listing,,Vacant Land,7436-44 N Clark Ave,CHICAGO,IL,60626,975000,,,Rogers Park,,17000,,25,,,Active,,,http://www.redfin.com/IL/Chicago/7436-N-Clark-St-60626/home/21872358,MRED,10109971,N,Y,42.0170116,-87.6760563
MLS Listing,,Multi-Family (2-4 Unit),3459 N Paulina St,CHICAGO,IL,60657,995000,9,3.0,Lake View,,3049,1911,25,,,Active,,,http://www.redfin.com/IL/Chicago/3459-N-Paulina-St-60657/home/13385623,MRED,10109704,N,Y,41.9450195,-87.670962
MLS Listing,,Single Family Residential,2538 W MEDILL Ave,CHICAGO,IL,60647,1000000,4,3.0,Logan Square,,5100,1891,25,,,Active,,,http://www.redfin.com/IL/Chicago/2538-W-Medill-Ave-60647/home/13417614,MRED,10109349,N,Y,41.9242364,-87.6909508
MLS Listing,,Single Family Residential,1853 N Fairfield Ave,CHICAGO,IL,60647,999900,4,3.5,Logan Square,,3149,2018,25,,,Active,,,http://www.redfin.com/IL/Chicago/1853-N-Fairfield-Ave-60647/home/13416394,MRED,10109240,N,Y,41.9154488,-87.6956386
MLS Listing,,Multi-Family (2-4 Unit),3247 N Leavitt St,CHICAGO,IL,60618,995000,6,4.0,North Center,,2613,1991,26,,,Active,,,http://www.redfin.com/IL/Chicago/3247-N-Leavitt-St-60618/home/13386915,MRED,10107974,N,Y,41.9408837,-87.6828639
MLS Listing,,Condo/Co-op,440 N Halsted St Unit 2B,CHICAGO,IL,60642,975000,3,2.5,West Town,2400,,2018,28,406,526,Active,,,http://www.redfin.com/IL/Chicago/440-N-Halsted-St-60642/unit-2B/home/145133334,MRED,10106204,N,Y,41.8902553,-87.6479776
MLS Listing,,Multi-Family (5+ Unit),8001 S Drexel Ave,CHICAGO,IL,60619,1000000,35,28.0,Chatham,,7840,1927,28,,,Active,,,http://www.redfin.com/IL/Chicago/8001-S-Drexel-Ave-60619/home/13223738,MRED,10106046,N,Y,41.749306,-87.602339
MLS Listing,,Single Family Residential,541 N Artesian Ave,CHICAGO,IL,60612,989888,5,3.5,West Town,4286,6377,2013,28,231,,Active,,,http://www.redfin.com/IL/Chicago/541-N-Artesian-Ave-60612/home/113042016,MRED,10105943,N,Y,41.8914972,-87.6876163
MLS Listing,,Condo/Co-op,3500 N LAKE SHORE Dr Unit 2C,CHICAGO,IL,60657,995000,4,3.0,Lake View,3500,,1926,28,284,3915,Active,,,http://www.redfin.com/IL/Chicago/3500-N-Lake-Shore-Dr-60657/unit-2C/home/13087719,MRED,10105709,N,Y,41.9469092,-87.6428605
MLS Listing,,Multi-Family (2-4 Unit),1541 W BARRY Ave,CHICAGO,IL,60657,950000,7,3.0,Lake View,,3840,1878,29,,,Active,,,http://www.redfin.com/IL/Chicago/1541-W-Barry-Ave-60657/home/13365509,MRED,10105459,N,Y,41.9376942,-87.6677838
MLS Listing,,Multi-Family (5+ Unit),8436 S Drexel St,CHICAGO,IL,60619,995000,32,22.0,Chatham,,6250,1940,33,,,Active,,,http://www.redfin.com/IL/Chicago/8436-S-Drexel-Ave-60619/home/21880109,MRED,10102121,N,Y,41.7410174,-87.6027727
MLS Listing,,Single Family Residential,2036 W Melrose St,CHICAGO,IL,60618,984500,3,3.5,North Center,,3001,1886,33,,,Active,,,http://www.redfin.com/IL/Chicago/2036-W-Melrose-St-60618/home/13386911,MRED,10091019,N,Y,41.940731,-87.679878
MLS Listing,,Townhouse,2721 N GREENVIEW Ave,CHICAGO,IL,60614,975000,3,2.5,Lincoln Park,3200,,1992,34,305,292,Active,,,http://www.redfin.com/IL/Chicago/2721-N-Greenview-Ave-60614/home/13362274,MRED,10100847,N,Y,41.931323,-87.665692
MLS Listing,,Condo/Co-op,505 N Lake Shore Dr Unit 6108-09,CHICAGO,IL,60611,995000,3,2.0,Near North Side,2200,,1968,34,452,1359,Active,,,http://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-6108-09/home/105492820,MRED,10100838,N,Y,41.8914899,-87.6119488
MLS Listing,,Condo/Co-op,505 N LAKE SHORE Dr Unit 2004-5,CHICAGO,IL,60611,995000,3,2.0,Near North Side,1800,,1968,37,553,1152,Active,,,http://www.redfin.com/IL/Chicago/505-N-Lake-Shore-Dr-60611/unit-2004-5/home/147327443,MRED,10098170,N,Y,41.8914899,-87.6119488
MLS Listing,,Condo/Co-op,200 E Delaware Pl Unit 30D,CHICAGO,IL,60611,960000,2,2.0,Near North Side,1550,,1974,39,619,1531,Active,,,http://www.redfin.com/IL/Chicago/200-E-Delaware-Pl-60611/unit-30D/home/14119893,MRED,10096151,N,Y,41.8995109,-87.6211832
MLS Listing,,Condo/Co-op,680 N LAKE SHORE Dr #1218,CHICAGO,IL,60611,950000,4,3.5,Near North Side,3095,,1922,40,307,2295,Active,,,http://www.redfin.com/IL/Chicago/680-N-Lake-Shore-Dr-60611/unit-1218/home/14097487,MRED,10095416,N,Y,41.8946724,-87.6167162
MLS Listing,,Single Family Residential,1731 N Fern Ct,CHICAGO,IL,60614,959000,4,2.5,Lincoln Park,,1424,1880,41,,,Active,,,http://www.redfin.com/IL/Chicago/1731-N-Fern-Ct-60614/home/13346885,MRED,10093680,N,Y,41.9138107,-87.6392216
MLS Listing,,Single Family Residential,1425 W Fletcher St,CHICAGO,IL,60657,999000,3,3.5,Lake View,2948,3123,1886,41,339,,Active,,,http://www.redfin.com/IL/Chicago/1425-W-Fletcher-St-60657/home/13366341,MRED,10093495,N,Y,41.9386418,-87.6648558
MLS Listing,,Single Family Residential,2224 W Huron St,CHICAGO,IL,60612,975000,4,3.0,West Town,,2927,1875,42,,,Active,,,http://www.redfin.com/IL/Chicago/2224-W-Huron-St-60612/home/14104213,MRED,10092948,N,Y,41.8941615,-87.6829409
MLS Listing,,Condo/Co-op,55 E Erie St #2004,CHICAGO,IL,60611,970000,2,2.0,Near North Side,1762,,2003,47,551,970,Active,,,http://www.redfin.com/IL/Chicago/55-E-Erie-St-60611/unit-2004/home/12668232,MRED,10088284,N,Y,41.8937613,-87.6261578
MLS Listing,,Vacant Land,3739 S State St,CHICAGO,IL,60609,999000,,,Douglas,,17859,,47,,,Active,,,http://www.redfin.com/IL/Chicago/3739-S-State-St-60609/home/49672421,MRED,10088079,N,Y,41.826185,-87.626005
MLS Listing,,Single Family Residential,1431 N Oakley Blvd,CHICAGO,IL,60622,995825,3,2.5,West Town,,3123,1885,48,,,Active,,,http://www.redfin.com/IL/Chicago/1431-N-Oakley-Blvd-60622/home/14107120,MRED,10087353,N,Y,41.9076491,-87.6844332
MLS Listing,,Condo/Co-op,2643 N HERMITAGE Ave #203,CHICAGO,IL,60614,999000,3,2.5,Lincoln Park,1900,,2018,49,526,510,Active,November-10-2018 12:00 PM,November-10-2018 02:00 PM,http://www.redfin.com/IL/Chicago/2643-N-Hermitage-Ave-60614/unit-203/home/147101921,MRED,10085095,N,Y,41.9300906,-87.671748
MLS Listing,,Multi-Family (2-4 Unit),712 W Buena Ave,CHICAGO,IL,60613,995000,9,4.5,Uptown,,3484,1914,52,,,Active,,,http://www.redfin.com/IL/Chicago/712-W-Buena-Ave-60613/unit-2/home/13395928,MRED,10083365,N,Y,41.9587855,-87.6479926
MLS Listing,,Condo/Co-op,1242 N LAKE SHORE Dr Unit 5S,CHICAGO,IL,60610,950000,2,2.5,Near North Side,2240,,1929,52,424,2059,Active,,,http://www.redfin.com/IL/Chicago/1242-N-Lake-Shore-Dr-60610/unit-5S/home/49736228,MRED,10082952,N,Y,41.9053156,-87.625483
MLS Listing,,Condo/Co-op,2111 N CLEVELAND Ave #1,CHICAGO,IL,60614,955000,3,2.5,Lincoln Park,2500,,1889,53,382,556,Active,,,http://www.redfin.com/IL/Chicago/2111-N-Cleveland-Ave-60614/unit-1/home/144982333,MRED,10081721,N,Y,41.9205203,-87.6410536
MLS Listing,,Condo/Co-op,154 W Hubbard St #502,CHICAGO,IL,60654,999000,3,2.0,Near North Side,2311,,1924,54,432,368,Active,,,http://www.redfin.com/IL/Chicago/154-W-Hubbard-St-60654/unit-502/home/26813979,MRED,10081004,N,Y,41.8902246,-87.6333537
MLS Listing,,Single Family Residential,2034 N Point St,CHICAGO,IL,60647,980000,4,3.5,Logan Square,3200,3049,2014,54,306,,Active,,,http://www.redfin.com/IL/Chicago/2034-N-Point-St-60647/unit-2/home/13416823,MRED,10080753,N,Y,41.9180514,-87.6954942
MLS Listing,,Townhouse,147 W Maple St Unit W,CHICAGO,IL,60610,995000,2,2.5,Near North Side,2450,,1982,56,406,,Active,,,http://www.redfin.com/IL/Chicago/147-W-Maple-St-60610/unit-W/home/147016255,MRED,10077806,N,Y,41.9016585,-87.6330375
MLS Listing,,Condo/Co-op,340 E RANDOLPH St #3702,CHICAGO,IL,60601,999000,2,2.5,Loop,1647,,2007,59,607,874,Active,,,http://www.redfin.com/IL/Chicago/340-E-Randolph-St-60601/unit-3702/home/26815096,MRED,10075244,N,Y,41.8848445,-87.6187718
MLS Listing,,Townhouse,1632 S Prairie Ave Unit 51K,CHICAGO,IL,60616,990000,4,3.5,Near South Side,3008,920,2017,60,329,210,Active,,,http://www.redfin.com/IL/Chicago/1632-S-Prairie-Ave-60616/unit-51K/home/113171002,MRED,10074263,N,Y,41.8592735,-87.6209
MLS Listing,,Multi-Family (2-4 Unit),3536 N Leavitt St,CHICAGO,IL,60618,979000,6,3.0,North Center,,3484,1906,60,,,Active,,,http://www.redfin.com/IL/Chicago/3536-N-Leavitt-St-60618/unit-1/home/13387326,MRED,10074200,N,Y,41.946096,-87.6837233
MLS Listing,,Vacant Land,4950-52 S Michigan Ave,Chicago,IL,60615,995000,,,Grand Boulevard,,5227,,61,,,Active,,,http://www.redfin.com/IL/Chicago/4950-S-Michigan-Ave-60615/home/17557926,MRED,10073124,N,Y,41.804148,-87.623163
MLS Listing,,Condo/Co-op,2341 W Roscoe St Unit 3W,CHICAGO,IL,60618,1000000,4,3.5,North Center,,,2018,61,,369,Active,,,http://www.redfin.com/IL/Chicago/2341-W-Roscoe-St-60618/unit-3W/home/144762105,MRED,10072423,N,Y,41.9428469,-87.6873794
MLS Listing,,Condo/Co-op,742 N LaSalle Blvd #5,CHICAGO,IL,60654,1000000,4,2.5,Near North Side,3100,,2004,62,323,430,Active,,,http://www.redfin.com/IL/Chicago/742-N-LaSalle-Dr-60654/unit-5/home/144559641,MRED,10071534,N,Y,41.8960841,-87.6330952
MLS Listing,,Condo/Co-op,310 S Michigan Ave #1403,CHICAGO,IL,60604,999000,3,2.5,Loop,1600,,1924,62,624,1257,Active,,,http://www.redfin.com/IL/Chicago/310-S-Michigan-Ave-60604/unit-1403/home/45513246,MRED,10070903,N,Y,41.8778408,-87.6248467
MLS Listing,,Condo/Co-op,6 N Michigan Ave #803,CHICAGO,IL,60602,1000000,3,2.5,Loop,,,,66,,1860,Active,,,http://www.redfin.com/IL/Chicago/6-N-Michigan-Ave-60602/unit-803/home/39557993,MRED,10068469,N,Y,41.8823364,-87.6247696
MLS Listing,,Multi-Family (2-4 Unit),1416 N Greenview Ave,CHICAGO,IL,60642,999999,7,5.0,West Town,,3125,,66,,,Active,,,http://www.redfin.com/IL/Chicago/1416-N-Greenview-Ave-60642/unit-01FT/home/14110343,MRED,10068301,N,Y,41.9076727,-87.6654434
MLS Listing,,Townhouse,2731 N Southport Ave #1,CHICAGO,IL,60614,989900,4,2.5,Lincoln Park,,3125,2018,68,,193,Active,,,http://www.redfin.com/IL/Chicago/2731-N-Southport-Ave-60614/unit-1/home/146894997,MRED,10066362,N,Y,41.9316186,-87.6632569
MLS Listing,,Multi-Family (2-4 Unit),3721 N Kenmore Ave,Chicago,IL,60613,950000,6,3.0,Lake View,,130680000,1891,73,,,Active,,,http://www.redfin.com/IL/Chicago/3721-N-Kenmore-Ave-60613/home/13383676,MRED,10062583,N,Y,41.9497358,-87.6553193
MLS Listing,,Multi-Family (2-4 Unit),1121 W Columbia Ave,CHICAGO,IL,60626,974000,9,7.0,Rogers Park,,3920,1908,75,,,Active,,,http://www.redfin.com/IL/Chicago/1121-W-Columbia-Ave-60626/home/13566699,MRED,10060106,N,Y,42.0044026,-87.6593075
MLS Listing,,Multi-Family (2-4 Unit),3854 N AVONDALE Ave,CHICAGO,IL,60618,960000,8,4.5,Irving Park,,,1992,75,,,Active,,,http://www.redfin.com/IL/Chicago/3854-N-Avondale-Ave-60618/home/13458364,MRED,10059986,N,Y,41.9510639,-87.7281079
MLS Listing,,Townhouse,1457 S Prairie Ave,CHICAGO,IL,60605,999000,4,2.5,Near South Side,3250,,2000,75,307,506,Active,,,http://www.redfin.com/IL/Chicago/1457-S-Prairie-Ave-60605/unit-A93/home/12712567,MRED,10059409,N,Y,41.8632816,-87.6206447
MLS Listing,,Multi-Family (2-4 Unit),1143 N Winchester Ave,Chicago,IL,60622,950000,8,4.0,West Town,,625,1887,76,,,Active,,,http://www.redfin.com/IL/Chicago/1143-N-Winchester-Ave-60622/home/14107286,MRED,10058477,N,Y,41.9026583,-87.6757
MLS Listing,,Condo/Co-op,1201 S PRAIRIE Ave #1503,CHICAGO,IL,60605,950000,3,2.0,Near South Side,1746,,2008,78,544,964,Active,,,http://www.redfin.com/IL/Chicago/1201-S-Prairie-Ave-60605/unit-1503/home/21633931,MRED,10056579,N,Y,41.8670233,-87.6219877
MLS Listing,,Single Family Residential,117 Elmore St,PARK RIDGE,IL,60068,974900,4,3.5,Park Ridge,3600,8001,1935,80,271,,Active,,,http://www.redfin.com/IL/Park-Ridge/117-Elmore-St-60068/home/13651201,MRED,09994075,N,Y,42.0126599,-87.8229477
MLS Listing,,Condo/Co-op,444 W Roslyn Pl Unit 4A,CHICAGO,IL,60614,999000,3,2.5,Lincoln Park,2275,2275,1930,80,439,665,Active,,,http://www.redfin.com/IL/Chicago/444-W-Roslyn-Pl-60614/unit-4A/home/12651737,MRED,10055270,N,Y,41.927764,-87.640821
MLS Listing,,Condo/Co-op,2643 N HERMITAGE Ave #103,CHICAGO,IL,60614,1000000,3,2.5,Lincoln Park,1900,,2018,82,526,510,Active,November-10-2018 12:00 PM,November-10-2018 02:00 PM,http://www.redfin.com/IL/Chicago/2643-N-Hermitage-Ave-60614/unit-103/home/146705683,MRED,10053284,N,Y,41.9300906,-87.671748
