SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,300 N State St #2924,CHICAGO,IL,60654,177500,0,1.0,Near North Side,425,,1962,41,418,295,Active,,,http://www.redfin.com/IL/Chicago/300-N-State-St-60654/unit-2924/home/22813283,MRED,10094031,N,Y,41.8883466,-87.6288098
MLS Listing,,Condo/Co-op,3660 N LAKE SHORE Dr #4709,CHICAGO,IL,60613,184900,0,1.0,Lake View,,,1987,41,,300,Active,,,http://www.redfin.com/IL/Chicago/3660-N-Lake-Shore-Dr-60613/unit-4709/home/12741718,MRED,10093836,N,Y,41.9495523,-87.645905
MLS Listing,,Condo/Co-op,6221 N Niagara Ave #506,CHICAGO,IL,60631,199900,2,2.0,Norwood Park,1300,,1972,41,154,295,Active,,,http://www.redfin.com/IL/Chicago/6221-N-Niagara-Ave-60631/unit-506/home/13509162,MRED,10093794,N,Y,41.9936859,-87.7996619
MLS Listing,,Single Family Residential,8228 S Kimbark Ave,CHICAGO,IL,60619,189900,4,2.0,Avalon Park,1900,3781,1922,41,100,,Active,,,http://www.redfin.com/IL/Chicago/8228-S-Kimbark-Ave-60619/home/13221755,MRED,10093589,N,Y,41.7451072,-87.5931576
MLS Listing,,Condo/Co-op,6147 N Sheridan Rd Unit 5C,CHICAGO,IL,60660,200000,2,2.0,Edgewater,1600,,1970,41,125,940,Active,,,http://www.redfin.com/IL/Chicago/6147-N-Sheridan-Rd-60660/unit-5C/home/147264633,MRED,10093494,N,Y,41.9935886,-87.6551152
MLS Listing,,Single Family Residential,8829 S Justine St,CHICAGO,IL,60620,199000,5,2.0,Auburn Gresham,2200,3876,1921,41,90,,Active,,,http://www.redfin.com/IL/Chicago/8829-S-Justine-St-60620/home/13104187,MRED,10093425,N,Y,41.7331036,-87.6614845
MLS Listing,,Condo/Co-op,7438 N Oakley Ave Unit G,CHICAGO,IL,60645,184000,2,2.0,West Ridge,1277,,1926,42,144,157,Active,,,http://www.redfin.com/IL/Chicago/7438-N-Oakley-Ave-60645/unit-G/home/12778322,MRED,10092581,N,Y,42.016823,-87.6878221
MLS Listing,,Multi-Family (2-4 Unit),8038 S Maryland Ave,CHICAGO,IL,60619,199900,6,3.0,Chatham,,,1920,42,,,Active,,,http://www.redfin.com/IL/Chicago/8038-S-Maryland-Ave-60619/unit-3FL/home/13224394,MRED,10092563,N,Y,41.7483184,-87.6041249
MLS Listing,,Multi-Family (2-4 Unit),1217 N Parkside Ave,CHICAGO,IL,60651,175000,4,2.0,Austin,,3920,1906,45,,,Active,,,http://www.redfin.com/IL/Chicago/1217-N-Parkside-Ave-60651/unit-2/home/13275127,MRED,10090796,N,Y,41.9027252,-87.7665191
MLS Listing,,Condo/Co-op,3440 N Lake Shore Dr Unit 10E,CHICAGO,IL,60657,175000,1,1.0,Lake View,,,1955,45,,630,Active,,,http://www.redfin.com/IL/Chicago/3440-N-Lake-Shore-Dr-60657/unit-10E/home/13376569,MRED,10090615,N,Y,41.9443147,-87.6415713
MLS Listing,,Single Family Residential,1630 N Keating Ave,CHICAGO,IL,60639,185000,2,1.5,Austin,3390,3388,1924,45,55,,Active,,,http://www.redfin.com/IL/Chicago/1630-N-Keating-Ave-60639/home/13423142,MRED,10090561,N,Y,41.9106222,-87.7449418
